,i,g,status
1496,136,0,FP
1497,136,1,FP
1498,136,2,FP
1499,136,3,FP
1500,136,4,TN
1501,136,5,TN
1502,136,6,TN
1503,136,7,TN
1504,136,8,TN
1505,136,9,TN
1506,136,10,TN
1507,137,0,FP
1508,137,1,FP
1509,137,2,FP
1510,137,3,FP
1511,137,4,FP
1512,137,5,TN
1513,137,6,TN
1514,137,7,TN
1515,137,8,TN
1516,137,9,TN
1517,137,10,TN
1518,138,0,TP
1519,138,1,TP
1520,138,2,TP
1521,138,3,TP
1522,138,4,TP
1523,138,5,TP
1524,138,6,TP
1525,138,7,TP
1526,138,8,FN
1527,138,9,FN
1528,138,10,FN
1529,139,0,FP
1530,139,1,FP
1531,139,2,FP
1532,139,3,FP
1533,139,4,TN
1534,139,5,TN
1535,139,6,TN
1536,139,7,TN
1537,139,8,TN
1538,139,9,TN
1539,139,10,TN
1540,140,0,TP
1541,140,1,TP
1542,140,2,TP
1543,140,3,TP
1544,140,4,FN
1545,140,5,FN
1546,140,6,FN
1547,140,7,FN
1548,140,8,FN
1549,140,9,FN
1550,140,10,FN
1551,141,0,TP
1552,141,1,TP
1553,141,2,TP
1554,141,3,TP
1555,141,4,TP
1556,141,5,TP
1557,141,6,TP
1558,141,7,TP
1559,141,8,TP
1560,141,9,FN
1561,141,10,FN
1562,142,0,TP
1563,142,1,TP
1564,142,2,TP
1565,142,3,TP
1566,142,4,TP
1567,142,5,TP
1568,142,6,TP
1569,142,7,TP
1570,142,8,TP
1571,142,9,TP
1572,142,10,FN
1573,143,0,FP
1574,143,1,FP
1575,143,2,FP
1576,143,3,FP
1577,143,4,FP
1578,143,5,TN
1579,143,6,TN
1580,143,7,TN
1581,143,8,TN
1582,143,9,TN
1583,143,10,TN
1584,144,0,TP
1585,144,1,TP
1586,144,2,TP
1587,144,3,TP
1588,144,4,TP
1589,144,5,TP
1590,144,6,TP
1591,144,7,TP
1592,144,8,TP
1593,144,9,FN
1594,144,10,FN
1595,145,0,TP
1596,145,1,TP
1597,145,2,TP
1598,145,3,TP
1599,145,4,TP
1600,145,5,TP
1601,145,6,TP
1602,145,7,TP
1603,145,8,TP
1604,145,9,FN
1605,145,10,FN
1606,146,0,FP
1607,146,1,FP
1608,146,2,FP
1609,146,3,FP
1610,146,4,FP
1611,146,5,TN
1612,146,6,TN
1613,146,7,TN
1614,146,8,TN
1615,146,9,TN
1616,146,10,TN
1617,147,0,TP
1618,147,1,TP
1619,147,2,TP
1620,147,3,TP
1621,147,4,TP
1622,147,5,TP
1623,147,6,FN
1624,147,7,FN
1625,147,8,FN
1626,147,9,FN
1627,147,10,FN
1628,148,0,FP
1629,148,1,FP
1630,148,2,FP
1631,148,3,FP
1632,148,4,TN
1633,148,5,TN
1634,148,6,TN
1635,148,7,TN
1636,148,8,TN
1637,148,9,TN
1638,148,10,TN
1639,149,0,FP
1640,149,1,FP
1641,149,2,FP
1642,149,3,FP
1643,149,4,FP
1644,149,5,FP
1645,149,6,FP
1646,149,7,FP
1647,149,8,TN
1648,149,9,TN
1649,149,10,TN
1650,150,0,TP
1651,150,1,TP
1652,150,2,TP
1653,150,3,TP
1654,150,4,TP
1655,150,5,TP
1656,150,6,TP
1657,150,7,TP
1658,150,8,FN
1659,150,9,FN
1660,150,10,FN
1661,151,0,FP
1662,151,1,FP
1663,151,2,FP
1664,151,3,FP
1665,151,4,FP
1666,151,5,FP
1667,151,6,TN
1668,151,7,TN
1669,151,8,TN
1670,151,9,TN
1671,151,10,TN
1672,152,0,TP
1673,152,1,TP
1674,152,2,TP
1675,152,3,TP
1676,152,4,TP
1677,152,5,TP
1678,152,6,TP
1679,152,7,TP
1680,152,8,TP
1681,152,9,TP
1682,152,10,FN
1683,153,0,FP
1684,153,1,FP
1685,153,2,FP
1686,153,3,FP
1687,153,4,FP
1688,153,5,FP
1689,153,6,TN
1690,153,7,TN
1691,153,8,TN
1692,153,9,TN
1693,153,10,TN
1694,154,0,FP
1695,154,1,FP
1696,154,2,FP
1697,154,3,FP
1698,154,4,TN
1699,154,5,TN
1700,154,6,TN
1701,154,7,TN
1702,154,8,TN
1703,154,9,TN
1704,154,10,TN
1705,155,0,FP
1706,155,1,FP
1707,155,2,FP
1708,155,3,FP
1709,155,4,TN
1710,155,5,TN
1711,155,6,TN
1712,155,7,TN
1713,155,8,TN
1714,155,9,TN
1715,155,10,TN
1716,156,0,FP
1717,156,1,FP
1718,156,2,TN
1719,156,3,TN
1720,156,4,TN
1721,156,5,TN
1722,156,6,TN
1723,156,7,TN
1724,156,8,TN
1725,156,9,TN
1726,156,10,TN
1727,157,0,FP
1728,157,1,FP
1729,157,2,FP
1730,157,3,FP
1731,157,4,TN
1732,157,5,TN
1733,157,6,TN
1734,157,7,TN
1735,157,8,TN
1736,157,9,TN
1737,157,10,TN
1738,158,0,TP
1739,158,1,TP
1740,158,2,TP
1741,158,3,TP
1742,158,4,TP
1743,158,5,TP
1744,158,6,TP
1745,158,7,TP
1746,158,8,TP
1747,158,9,TP
1748,158,10,FN
1749,159,0,FP
1750,159,1,FP
1751,159,2,FP
1752,159,3,FP
1753,159,4,FP
1754,159,5,FP
1755,159,6,TN
1756,159,7,TN
1757,159,8,TN
1758,159,9,TN
1759,159,10,TN
1760,160,0,FP
1761,160,1,FP
1762,160,2,FP
1763,160,3,FP
1764,160,4,FP
1765,160,5,TN
1766,160,6,TN
1767,160,7,TN
1768,160,8,TN
1769,160,9,TN
1770,160,10,TN
1771,161,0,TP
1772,161,1,TP
1773,161,2,TP
1774,161,3,TP
1775,161,4,TP
1776,161,5,TP
1777,161,6,FN
1778,161,7,FN
1779,161,8,FN
1780,161,9,FN
1781,161,10,FN
1782,162,0,FP
1783,162,1,FP
1784,162,2,FP
1785,162,3,FP
1786,162,4,FP
1787,162,5,TN
1788,162,6,TN
1789,162,7,TN
1790,162,8,TN
1791,162,9,TN
1792,162,10,TN
1793,163,0,FP
1794,163,1,FP
1795,163,2,FP
1796,163,3,FP
1797,163,4,TN
1798,163,5,TN
1799,163,6,TN
1800,163,7,TN
1801,163,8,TN
1802,163,9,TN
1803,163,10,TN
1804,164,0,FP
1805,164,1,FP
1806,164,2,FP
1807,164,3,FP
1808,164,4,FP
1809,164,5,FP
1810,164,6,FP
1811,164,7,FP
1812,164,8,TN
1813,164,9,TN
1814,164,10,TN
1815,165,0,FP
1816,165,1,FP
1817,165,2,FP
1818,165,3,FP
1819,165,4,FP
1820,165,5,TN
1821,165,6,TN
1822,165,7,TN
1823,165,8,TN
1824,165,9,TN
1825,165,10,TN
1826,166,0,FP
1827,166,1,FP
1828,166,2,FP
1829,166,3,FP
1830,166,4,FP
1831,166,5,FP
1832,166,6,FP
1833,166,7,TN
1834,166,8,TN
1835,166,9,TN
1836,166,10,TN
1837,167,0,FP
1838,167,1,FP
1839,167,2,FP
1840,167,3,FP
1841,167,4,TN
1842,167,5,TN
1843,167,6,TN
1844,167,7,TN
1845,167,8,TN
1846,167,9,TN
1847,167,10,TN
1848,168,0,FP
1849,168,1,FP
1850,168,2,FP
1851,168,3,FP
1852,168,4,TN
1853,168,5,TN
1854,168,6,TN
1855,168,7,TN
1856,168,8,TN
1857,168,9,TN
1858,168,10,TN
1859,169,0,FP
1860,169,1,FP
1861,169,2,FP
1862,169,3,FP
1863,169,4,TN
1864,169,5,TN
1865,169,6,TN
1866,169,7,TN
1867,169,8,TN
1868,169,9,TN
1869,169,10,TN
1870,170,0,FP
1871,170,1,FP
1872,170,2,FP
1873,170,3,FP
1874,170,4,FP
1875,170,5,FP
1876,170,6,TN
1877,170,7,TN
1878,170,8,TN
1879,170,9,TN
1880,170,10,TN
1881,171,0,FP
1882,171,1,FP
1883,171,2,FP
1884,171,3,FP
1885,171,4,FP
1886,171,5,TN
1887,171,6,TN
1888,171,7,TN
1889,171,8,TN
1890,171,9,TN
1891,171,10,TN
1892,172,0,FP
1893,172,1,FP
1894,172,2,FP
1895,172,3,TN
1896,172,4,TN
1897,172,5,TN
1898,172,6,TN
1899,172,7,TN
1900,172,8,TN
1901,172,9,TN
1902,172,10,TN
1903,173,0,TP
1904,173,1,TP
1905,173,2,TP
1906,173,3,TP
1907,173,4,TP
1908,173,5,TP
1909,173,6,TP
1910,173,7,TP
1911,173,8,FN
1912,173,9,FN
1913,173,10,FN
1914,174,0,FP
1915,174,1,FP
1916,174,2,FP
1917,174,3,FP
1918,174,4,FP
1919,174,5,FP
1920,174,6,FP
1921,174,7,TN
1922,174,8,TN
1923,174,9,TN
1924,174,10,TN
1925,175,0,TP
1926,175,1,TP
1927,175,2,TP
1928,175,3,TP
1929,175,4,TP
1930,175,5,TP
1931,175,6,TP
1932,175,7,TP
1933,175,8,TP
1934,175,9,TP
1935,175,10,FN
1936,176,0,FP
1937,176,1,FP
1938,176,2,FP
1939,176,3,FP
1940,176,4,FP
1941,176,5,TN
1942,176,6,TN
1943,176,7,TN
1944,176,8,TN
1945,176,9,TN
1946,176,10,TN
1947,177,0,FP
1948,177,1,FP
1949,177,2,FP
1950,177,3,FP
1951,177,4,TN
1952,177,5,TN
1953,177,6,TN
1954,177,7,TN
1955,177,8,TN
1956,177,9,TN
1957,177,10,TN
1958,178,0,FP
1959,178,1,FP
1960,178,2,FP
1961,178,3,FP
1962,178,4,FP
1963,178,5,TN
1964,178,6,TN
1965,178,7,TN
1966,178,8,TN
1967,178,9,TN
1968,178,10,TN
1969,179,0,FP
1970,179,1,FP
1971,179,2,FP
1972,179,3,FP
1973,179,4,FP
1974,179,5,FP
1975,179,6,TN
1976,179,7,TN
1977,179,8,TN
1978,179,9,TN
1979,179,10,TN
1980,180,0,FP
1981,180,1,FP
1982,180,2,FP
1983,180,3,FP
1984,180,4,TN
1985,180,5,TN
1986,180,6,TN
1987,180,7,TN
1988,180,8,TN
1989,180,9,TN
1990,180,10,TN
1991,181,0,FP
1992,181,1,FP
1993,181,2,FP
1994,181,3,FP
1995,181,4,TN
1996,181,5,TN
1997,181,6,TN
1998,181,7,TN
1999,181,8,TN
2000,181,9,TN
2001,181,10,TN
2002,182,0,FP
2003,182,1,FP
2004,182,2,FP
2005,182,3,FP
2006,182,4,FP
2007,182,5,FP
2008,182,6,TN
2009,182,7,TN
2010,182,8,TN
2011,182,9,TN
2012,182,10,TN
2013,183,0,FP
2014,183,1,FP
2015,183,2,TN
2016,183,3,TN
2017,183,4,TN
2018,183,5,TN
2019,183,6,TN
2020,183,7,TN
2021,183,8,TN
2022,183,9,TN
2023,183,10,TN
2024,184,0,FP
2025,184,1,FP
2026,184,2,FP
2027,184,3,FP
2028,184,4,FP
2029,184,5,FP
2030,184,6,TN
2031,184,7,TN
2032,184,8,TN
2033,184,9,TN
2034,184,10,TN
2035,185,0,TP
2036,185,1,TP
2037,185,2,TP
2038,185,3,TP
2039,185,4,TP
2040,185,5,TP
2041,185,6,TP
2042,185,7,TP
2043,185,8,TP
2044,185,9,TP
2045,185,10,FN
2046,186,0,FP
2047,186,1,FP
2048,186,2,FP
2049,186,3,FP
2050,186,4,TN
2051,186,5,TN
2052,186,6,TN
2053,186,7,TN
2054,186,8,TN
2055,186,9,TN
2056,186,10,TN
2057,187,0,FP
2058,187,1,FP
2059,187,2,FP
2060,187,3,FP
2061,187,4,TN
2062,187,5,TN
2063,187,6,TN
2064,187,7,TN
2065,187,8,TN
2066,187,9,TN
2067,187,10,TN
2068,188,0,TP
2069,188,1,TP
2070,188,2,TP
2071,188,3,TP
2072,188,4,TP
2073,188,5,TP
2074,188,6,TP
2075,188,7,FN
2076,188,8,FN
2077,188,9,FN
2078,188,10,FN
2079,189,0,FP
2080,189,1,FP
2081,189,2,FP
2082,189,3,FP
2083,189,4,FP
2084,189,5,TN
2085,189,6,TN
2086,189,7,TN
2087,189,8,TN
2088,189,9,TN
2089,189,10,TN
2090,190,0,FP
2091,190,1,FP
2092,190,2,FP
2093,190,3,FP
2094,190,4,TN
2095,190,5,TN
2096,190,6,TN
2097,190,7,TN
2098,190,8,TN
2099,190,9,TN
2100,190,10,TN
2101,191,0,TP
2102,191,1,TP
2103,191,2,TP
2104,191,3,TP
2105,191,4,TP
2106,191,5,TP
2107,191,6,TP
2108,191,7,FN
2109,191,8,FN
2110,191,9,FN
2111,191,10,FN
2112,192,0,FP
2113,192,1,FP
2114,192,2,FP
2115,192,3,FP
2116,192,4,FP
2117,192,5,TN
2118,192,6,TN
2119,192,7,TN
2120,192,8,TN
2121,192,9,TN
2122,192,10,TN
2123,193,0,FP
2124,193,1,FP
2125,193,2,FP
2126,193,3,FP
2127,193,4,TN
2128,193,5,TN
2129,193,6,TN
2130,193,7,TN
2131,193,8,TN
2132,193,9,TN
2133,193,10,TN
2134,194,0,TP
2135,194,1,TP
2136,194,2,TP
2137,194,3,FN
2138,194,4,FN
2139,194,5,FN
2140,194,6,FN
2141,194,7,FN
2142,194,8,FN
2143,194,9,FN
2144,194,10,FN
2145,195,0,FP
2146,195,1,FP
2147,195,2,FP
2148,195,3,FP
2149,195,4,FP
2150,195,5,TN
2151,195,6,TN
2152,195,7,TN
2153,195,8,TN
2154,195,9,TN
2155,195,10,TN
2156,196,0,FP
2157,196,1,FP
2158,196,2,FP
2159,196,3,FP
2160,196,4,FP
2161,196,5,FP
2162,196,6,FP
2163,196,7,FP
2164,196,8,TN
2165,196,9,TN
2166,196,10,TN
2167,197,0,FP
2168,197,1,FP
2169,197,2,FP
2170,197,3,FP
2171,197,4,FP
2172,197,5,FP
2173,197,6,FP
2174,197,7,TN
2175,197,8,TN
2176,197,9,TN
2177,197,10,TN
2178,198,0,TP
2179,198,1,TP
2180,198,2,TP
2181,198,3,TP
2182,198,4,TP
2183,198,5,TP
2184,198,6,TP
2185,198,7,TP
2186,198,8,TP
2187,198,9,FN
2188,198,10,FN
2189,199,0,FP
2190,199,1,FP
2191,199,2,FP
2192,199,3,FP
2193,199,4,FP
2194,199,5,FP
2195,199,6,TN
2196,199,7,TN
2197,199,8,TN
2198,199,9,TN
2199,199,10,TN
2200,200,0,FP
2201,200,1,FP
2202,200,2,FP
2203,200,3,FP
2204,200,4,TN
2205,200,5,TN
2206,200,6,TN
2207,200,7,TN
2208,200,8,TN
2209,200,9,TN
2210,200,10,TN
2211,201,0,FP
2212,201,1,FP
2213,201,2,FP
2214,201,3,FP
2215,201,4,FP
2216,201,5,FP
2217,201,6,FP
2218,201,7,FP
2219,201,8,TN
2220,201,9,TN
2221,201,10,TN
2222,202,0,FP
2223,202,1,FP
2224,202,2,FP
2225,202,3,TN
2226,202,4,TN
2227,202,5,TN
2228,202,6,TN
2229,202,7,TN
2230,202,8,TN
2231,202,9,TN
2232,202,10,TN
2233,203,0,FP
2234,203,1,FP
2235,203,2,FP
2236,203,3,FP
2237,203,4,FP
2238,203,5,TN
2239,203,6,TN
2240,203,7,TN
2241,203,8,TN
2242,203,9,TN
2243,203,10,TN
2244,204,0,TP
2245,204,1,TP
2246,204,2,TP
2247,204,3,TP
2248,204,4,TP
2249,204,5,TP
2250,204,6,TP
2251,204,7,TP
2252,204,8,TP
2253,204,9,FN
2254,204,10,FN
2255,205,0,FP
2256,205,1,FP
2257,205,2,FP
2258,205,3,FP
2259,205,4,FP
2260,205,5,FP
2261,205,6,TN
2262,205,7,TN
2263,205,8,TN
2264,205,9,TN
2265,205,10,TN
2266,206,0,FP
2267,206,1,FP
2268,206,2,FP
2269,206,3,FP
2270,206,4,FP
2271,206,5,FP
2272,206,6,TN
2273,206,7,TN
2274,206,8,TN
2275,206,9,TN
2276,206,10,TN
2277,207,0,FP
2278,207,1,FP
2279,207,2,FP
2280,207,3,FP
2281,207,4,FP
2282,207,5,TN
2283,207,6,TN
2284,207,7,TN
2285,207,8,TN
2286,207,9,TN
2287,207,10,TN
2288,208,0,FP
2289,208,1,FP
2290,208,2,FP
2291,208,3,TN
2292,208,4,TN
2293,208,5,TN
2294,208,6,TN
2295,208,7,TN
2296,208,8,TN
2297,208,9,TN
2298,208,10,TN
2299,209,0,FP
2300,209,1,FP
2301,209,2,FP
2302,209,3,FP
2303,209,4,FP
2304,209,5,TN
2305,209,6,TN
2306,209,7,TN
2307,209,8,TN
2308,209,9,TN
2309,209,10,TN
2310,210,0,FP
2311,210,1,FP
2312,210,2,FP
2313,210,3,FP
2314,210,4,FP
2315,210,5,TN
2316,210,6,TN
2317,210,7,TN
2318,210,8,TN
2319,210,9,TN
2320,210,10,TN
2321,211,0,FP
2322,211,1,FP
2323,211,2,FP
2324,211,3,FP
2325,211,4,FP
2326,211,5,FP
2327,211,6,FP
2328,211,7,FP
2329,211,8,TN
2330,211,9,TN
2331,211,10,TN
2332,212,0,FP
2333,212,1,FP
2334,212,2,FP
2335,212,3,FP
2336,212,4,FP
2337,212,5,FP
2338,212,6,TN
2339,212,7,TN
2340,212,8,TN
2341,212,9,TN
2342,212,10,TN
2343,213,0,FP
2344,213,1,FP
2345,213,2,FP
2346,213,3,FP
2347,213,4,FP
2348,213,5,TN
2349,213,6,TN
2350,213,7,TN
2351,213,8,TN
2352,213,9,TN
2353,213,10,TN
2354,214,0,FP
2355,214,1,FP
2356,214,2,FP
2357,214,3,FP
2358,214,4,FP
2359,214,5,FP
2360,214,6,FP
2361,214,7,FP
2362,214,8,TN
2363,214,9,TN
2364,214,10,TN
2365,215,0,FP
2366,215,1,FP
2367,215,2,FP
2368,215,3,FP
2369,215,4,FP
2370,215,5,TN
2371,215,6,TN
2372,215,7,TN
2373,215,8,TN
2374,215,9,TN
2375,215,10,TN
2376,216,0,FP
2377,216,1,FP
2378,216,2,FP
2379,216,3,FP
2380,216,4,TN
2381,216,5,TN
2382,216,6,TN
2383,216,7,TN
2384,216,8,TN
2385,216,9,TN
2386,216,10,TN
2387,217,0,FP
2388,217,1,FP
2389,217,2,FP
2390,217,3,FP
2391,217,4,FP
2392,217,5,TN
2393,217,6,TN
2394,217,7,TN
2395,217,8,TN
2396,217,9,TN
2397,217,10,TN
2398,218,0,TP
2399,218,1,TP
2400,218,2,TP
2401,218,3,TP
2402,218,4,TP
2403,218,5,TP
2404,218,6,TP
2405,218,7,TP
2406,218,8,FN
2407,218,9,FN
2408,218,10,FN
2409,219,0,FP
2410,219,1,FP
2411,219,2,FP
2412,219,3,FP
2413,219,4,FP
2414,219,5,FP
2415,219,6,FP
2416,219,7,TN
2417,219,8,TN
2418,219,9,TN
2419,219,10,TN
2420,220,0,FP
2421,220,1,FP
2422,220,2,FP
2423,220,3,FP
2424,220,4,FP
2425,220,5,FP
2426,220,6,FP
2427,220,7,FP
2428,220,8,TN
2429,220,9,TN
2430,220,10,TN
2431,221,0,FP
2432,221,1,FP
2433,221,2,FP
2434,221,3,FP
2435,221,4,TN
2436,221,5,TN
2437,221,6,TN
2438,221,7,TN
2439,221,8,TN
2440,221,9,TN
2441,221,10,TN
2442,222,0,FP
2443,222,1,FP
2444,222,2,FP
2445,222,3,FP
2446,222,4,FP
2447,222,5,TN
2448,222,6,TN
2449,222,7,TN
2450,222,8,TN
2451,222,9,TN
2452,222,10,TN
2453,223,0,TP
2454,223,1,TP
2455,223,2,TP
2456,223,3,TP
2457,223,4,TP
2458,223,5,TP
2459,223,6,TP
2460,223,7,TP
2461,223,8,TP
2462,223,9,FN
2463,223,10,FN
2464,224,0,FP
2465,224,1,FP
2466,224,2,FP
2467,224,3,FP
2468,224,4,FP
2469,224,5,TN
2470,224,6,TN
2471,224,7,TN
2472,224,8,TN
2473,224,9,TN
2474,224,10,TN
2475,225,0,FP
2476,225,1,FP
2477,225,2,FP
2478,225,3,FP
2479,225,4,FP
2480,225,5,FP
2481,225,6,FP
2482,225,7,TN
2483,225,8,TN
2484,225,9,TN
2485,225,10,TN
2486,226,0,FP
2487,226,1,FP
2488,226,2,FP
2489,226,3,FP
2490,226,4,FP
2491,226,5,FP
2492,226,6,TN
2493,226,7,TN
2494,226,8,TN
2495,226,9,TN
2496,226,10,TN
2497,227,0,FP
2498,227,1,FP
2499,227,2,FP
2500,227,3,TN
2501,227,4,TN
2502,227,5,TN
2503,227,6,TN
2504,227,7,TN
2505,227,8,TN
2506,227,9,TN
2507,227,10,TN
2508,228,0,FP
2509,228,1,FP
2510,228,2,FP
2511,228,3,FP
2512,228,4,TN
2513,228,5,TN
2514,228,6,TN
2515,228,7,TN
2516,228,8,TN
2517,228,9,TN
2518,228,10,TN
2519,229,0,FP
2520,229,1,FP
2521,229,2,FP
2522,229,3,FP
2523,229,4,FP
2524,229,5,TN
2525,229,6,TN
2526,229,7,TN
2527,229,8,TN
2528,229,9,TN
2529,229,10,TN
2530,230,0,TP
2531,230,1,TP
2532,230,2,TP
2533,230,3,TP
2534,230,4,TP
2535,230,5,TP
2536,230,6,TP
2537,230,7,TP
2538,230,8,TP
2539,230,9,TP
2540,230,10,FN
2541,231,0,FP
2542,231,1,FP
2543,231,2,FP
2544,231,3,FP
2545,231,4,FP
2546,231,5,FP
2547,231,6,TN
2548,231,7,TN
2549,231,8,TN
2550,231,9,TN
2551,231,10,TN
2552,232,0,FP
2553,232,1,FP
2554,232,2,FP
2555,232,3,FP
2556,232,4,FP
2557,232,5,FP
2558,232,6,FP
2559,232,7,FP
2560,232,8,TN
2561,232,9,TN
2562,232,10,TN
2563,233,0,FP
2564,233,1,FP
2565,233,2,FP
2566,233,3,FP
2567,233,4,TN
2568,233,5,TN
2569,233,6,TN
2570,233,7,TN
2571,233,8,TN
2572,233,9,TN
2573,233,10,TN
2574,234,0,FP
2575,234,1,FP
2576,234,2,TN
2577,234,3,TN
2578,234,4,TN
2579,234,5,TN
2580,234,6,TN
2581,234,7,TN
2582,234,8,TN
2583,234,9,TN
2584,234,10,TN
2585,235,0,TP
2586,235,1,TP
2587,235,2,TP
2588,235,3,TP
2589,235,4,TP
2590,235,5,TP
2591,235,6,TP
2592,235,7,TP
2593,235,8,FN
2594,235,9,FN
2595,235,10,FN
2596,236,0,FP
2597,236,1,FP
2598,236,2,FP
2599,236,3,TN
2600,236,4,TN
2601,236,5,TN
2602,236,6,TN
2603,236,7,TN
2604,236,8,TN
2605,236,9,TN
2606,236,10,TN
2607,237,0,FP
2608,237,1,FP
2609,237,2,FP
2610,237,3,FP
2611,237,4,TN
2612,237,5,TN
2613,237,6,TN
2614,237,7,TN
2615,237,8,TN
2616,237,9,TN
2617,237,10,TN
2618,238,0,TP
2619,238,1,TP
2620,238,2,TP
2621,238,3,TP
2622,238,4,TP
2623,238,5,TP
2624,238,6,TP
2625,238,7,TP
2626,238,8,FN
2627,238,9,FN
2628,238,10,FN
2629,239,0,FP
2630,239,1,FP
2631,239,2,FP
2632,239,3,FP
2633,239,4,FP
2634,239,5,FP
2635,239,6,TN
2636,239,7,TN
2637,239,8,TN
2638,239,9,TN
2639,239,10,TN
2640,240,0,TP
2641,240,1,TP
2642,240,2,TP
2643,240,3,TP
2644,240,4,TP
2645,240,5,TP
2646,240,6,TP
2647,240,7,FN
2648,240,8,FN
2649,240,9,FN
2650,240,10,FN
2651,241,0,FP
2652,241,1,FP
2653,241,2,FP
2654,241,3,FP
2655,241,4,FP
2656,241,5,FP
2657,241,6,TN
2658,241,7,TN
2659,241,8,TN
2660,241,9,TN
2661,241,10,TN
2662,242,0,FP
2663,242,1,FP
2664,242,2,FP
2665,242,3,FP
2666,242,4,FP
2667,242,5,TN
2668,242,6,TN
2669,242,7,TN
2670,242,8,TN
2671,242,9,TN
2672,242,10,TN
2673,243,0,FP
2674,243,1,FP
2675,243,2,FP
2676,243,3,TN
2677,243,4,TN
2678,243,5,TN
2679,243,6,TN
2680,243,7,TN
2681,243,8,TN
2682,243,9,TN
2683,243,10,TN
2684,244,0,FP
2685,244,1,FP
2686,244,2,FP
2687,244,3,FP
2688,244,4,TN
2689,244,5,TN
2690,244,6,TN
2691,244,7,TN
2692,244,8,TN
2693,244,9,TN
2694,244,10,TN
2695,245,0,FP
2696,245,1,FP
2697,245,2,FP
2698,245,3,FP
2699,245,4,FP
2700,245,5,FP
2701,245,6,FP
2702,245,7,FP
2703,245,8,TN
2704,245,9,TN
2705,245,10,TN
2706,246,0,FP
2707,246,1,FP
2708,246,2,FP
2709,246,3,FP
2710,246,4,FP
2711,246,5,TN
2712,246,6,TN
2713,246,7,TN
2714,246,8,TN
2715,246,9,TN
2716,246,10,TN
2717,247,0,FP
2718,247,1,FP
2719,247,2,FP
2720,247,3,FP
2721,247,4,FP
2722,247,5,FP
2723,247,6,FP
2724,247,7,TN
2725,247,8,TN
2726,247,9,TN
2727,247,10,TN
2728,248,0,FP
2729,248,1,FP
2730,248,2,FP
2731,248,3,FP
2732,248,4,FP
2733,248,5,FP
2734,248,6,TN
2735,248,7,TN
2736,248,8,TN
2737,248,9,TN
2738,248,10,TN
2739,249,0,FP
2740,249,1,FP
2741,249,2,FP
2742,249,3,TN
2743,249,4,TN
2744,249,5,TN
2745,249,6,TN
2746,249,7,TN
2747,249,8,TN
2748,249,9,TN
2749,249,10,TN
2750,250,0,TP
2751,250,1,TP
2752,250,2,TP
2753,250,3,TP
2754,250,4,TP
2755,250,5,TP
2756,250,6,FN
2757,250,7,FN
2758,250,8,FN
2759,250,9,FN
2760,250,10,FN
2761,251,0,FP
2762,251,1,FP
2763,251,2,FP
2764,251,3,FP
2765,251,4,FP
2766,251,5,FP
2767,251,6,FP
2768,251,7,FP
2769,251,8,TN
2770,251,9,TN
2771,251,10,TN
2772,252,0,TP
2773,252,1,TP
2774,252,2,TP
2775,252,3,TP
2776,252,4,TP
2777,252,5,TP
2778,252,6,TP
2779,252,7,TP
2780,252,8,TP
2781,252,9,FN
2782,252,10,FN
2783,253,0,FP
2784,253,1,FP
2785,253,2,FP
2786,253,3,TN
2787,253,4,TN
2788,253,5,TN
2789,253,6,TN
2790,253,7,TN
2791,253,8,TN
2792,253,9,TN
2793,253,10,TN
2794,254,0,FP
2795,254,1,FP
2796,254,2,FP
2797,254,3,FP
2798,254,4,FP
2799,254,5,FP
2800,254,6,FP
2801,254,7,TN
2802,254,8,TN
2803,254,9,TN
2804,254,10,TN
2805,255,0,TP
2806,255,1,TP
2807,255,2,TP
2808,255,3,TP
2809,255,4,TP
2810,255,5,TP
2811,255,6,FN
2812,255,7,FN
2813,255,8,FN
2814,255,9,FN
2815,255,10,FN
2816,256,0,FP
2817,256,1,FP
2818,256,2,FP
2819,256,3,FP
2820,256,4,FP
2821,256,5,TN
2822,256,6,TN
2823,256,7,TN
2824,256,8,TN
2825,256,9,TN
2826,256,10,TN
2827,257,0,FP
2828,257,1,FP
2829,257,2,FP
2830,257,3,FP
2831,257,4,FP
2832,257,5,FP
2833,257,6,TN
2834,257,7,TN
2835,257,8,TN
2836,257,9,TN
2837,257,10,TN
2838,258,0,FP
2839,258,1,FP
2840,258,2,FP
2841,258,3,FP
2842,258,4,TN
2843,258,5,TN
2844,258,6,TN
2845,258,7,TN
2846,258,8,TN
2847,258,9,TN
2848,258,10,TN
2849,259,0,FP
2850,259,1,FP
2851,259,2,FP
2852,259,3,TN
2853,259,4,TN
2854,259,5,TN
2855,259,6,TN
2856,259,7,TN
2857,259,8,TN
2858,259,9,TN
2859,259,10,TN
2860,260,0,FP
2861,260,1,FP
2862,260,2,FP
2863,260,3,FP
2864,260,4,TN
2865,260,5,TN
2866,260,6,TN
2867,260,7,TN
2868,260,8,TN
2869,260,9,TN
2870,260,10,TN
2871,261,0,FP
2872,261,1,FP
2873,261,2,FP
2874,261,3,FP
2875,261,4,FP
2876,261,5,FP
2877,261,6,FP
2878,261,7,FP
2879,261,8,TN
2880,261,9,TN
2881,261,10,TN
2882,262,0,FP
2883,262,1,FP
2884,262,2,FP
2885,262,3,FP
2886,262,4,FP
2887,262,5,FP
2888,262,6,FP
2889,262,7,TN
2890,262,8,TN
2891,262,9,TN
2892,262,10,TN
2893,263,0,FP
2894,263,1,FP
