,i,g,status
5713,139,14,FP
5714,139,15,FP
5715,139,16,FP
5716,139,17,FP
5717,139,18,FP
5718,139,19,FP
5719,139,20,FP
5720,139,21,FP
5721,139,22,FP
5722,139,23,FP
5723,139,24,FP
5724,139,25,FP
5725,139,26,FP
5726,139,27,FP
5727,139,28,FP
5728,139,29,FP
5729,139,30,TN
5730,139,31,TN
5731,139,32,TN
5732,139,33,TN
5733,139,34,TN
5734,139,35,TN
5735,139,36,TN
5736,139,37,TN
5737,139,38,TN
5738,139,39,TN
5739,139,40,TN
5740,140,0,FP
5741,140,1,FP
5742,140,2,FP
5743,140,3,FP
5744,140,4,FP
5745,140,5,FP
5746,140,6,FP
5747,140,7,FP
5748,140,8,FP
5749,140,9,FP
5750,140,10,FP
5751,140,11,FP
5752,140,12,FP
5753,140,13,FP
5754,140,14,FP
5755,140,15,FP
5756,140,16,FP
5757,140,17,FP
5758,140,18,FP
5759,140,19,FP
5760,140,20,FP
5761,140,21,FP
5762,140,22,FP
5763,140,23,FP
5764,140,24,FP
5765,140,25,TN
5766,140,26,TN
5767,140,27,TN
5768,140,28,TN
5769,140,29,TN
5770,140,30,TN
5771,140,31,TN
5772,140,32,TN
5773,140,33,TN
5774,140,34,TN
5775,140,35,TN
5776,140,36,TN
5777,140,37,TN
5778,140,38,TN
5779,140,39,TN
5780,140,40,TN
5781,141,0,FP
5782,141,1,FP
5783,141,2,FP
5784,141,3,FP
5785,141,4,FP
5786,141,5,FP
5787,141,6,FP
5788,141,7,FP
5789,141,8,FP
5790,141,9,FP
5791,141,10,FP
5792,141,11,FP
5793,141,12,FP
5794,141,13,FP
5795,141,14,FP
5796,141,15,FP
5797,141,16,TN
5798,141,17,TN
5799,141,18,TN
5800,141,19,TN
5801,141,20,TN
5802,141,21,TN
5803,141,22,TN
5804,141,23,TN
5805,141,24,TN
5806,141,25,TN
5807,141,26,TN
5808,141,27,TN
5809,141,28,TN
5810,141,29,TN
5811,141,30,TN
5812,141,31,TN
5813,141,32,TN
5814,141,33,TN
5815,141,34,TN
5816,141,35,TN
5817,141,36,TN
5818,141,37,TN
5819,141,38,TN
5820,141,39,TN
5821,141,40,TN
5822,142,0,FP
5823,142,1,FP
5824,142,2,FP
5825,142,3,FP
5826,142,4,FP
5827,142,5,FP
5828,142,6,FP
5829,142,7,FP
5830,142,8,FP
5831,142,9,FP
5832,142,10,FP
5833,142,11,FP
5834,142,12,FP
5835,142,13,FP
5836,142,14,FP
5837,142,15,FP
5838,142,16,FP
5839,142,17,FP
5840,142,18,FP
5841,142,19,FP
5842,142,20,TN
5843,142,21,TN
5844,142,22,TN
5845,142,23,TN
5846,142,24,TN
5847,142,25,TN
5848,142,26,TN
5849,142,27,TN
5850,142,28,TN
5851,142,29,TN
5852,142,30,TN
5853,142,31,TN
5854,142,32,TN
5855,142,33,TN
5856,142,34,TN
5857,142,35,TN
5858,142,36,TN
5859,142,37,TN
5860,142,38,TN
5861,142,39,TN
5862,142,40,TN
5863,143,0,FP
5864,143,1,FP
5865,143,2,FP
5866,143,3,FP
5867,143,4,FP
5868,143,5,FP
5869,143,6,FP
5870,143,7,FP
5871,143,8,FP
5872,143,9,FP
5873,143,10,FP
5874,143,11,FP
5875,143,12,FP
5876,143,13,FP
5877,143,14,FP
5878,143,15,FP
5879,143,16,TN
5880,143,17,TN
5881,143,18,TN
5882,143,19,TN
5883,143,20,TN
5884,143,21,TN
5885,143,22,TN
5886,143,23,TN
5887,143,24,TN
5888,143,25,TN
5889,143,26,TN
5890,143,27,TN
5891,143,28,TN
5892,143,29,TN
5893,143,30,TN
5894,143,31,TN
5895,143,32,TN
5896,143,33,TN
5897,143,34,TN
5898,143,35,TN
5899,143,36,TN
5900,143,37,TN
5901,143,38,TN
5902,143,39,TN
5903,143,40,TN
5904,144,0,FP
5905,144,1,FP
5906,144,2,FP
5907,144,3,FP
5908,144,4,FP
5909,144,5,FP
5910,144,6,FP
5911,144,7,FP
5912,144,8,FP
5913,144,9,FP
5914,144,10,FP
5915,144,11,FP
5916,144,12,FP
5917,144,13,FP
5918,144,14,FP
5919,144,15,FP
5920,144,16,FP
5921,144,17,FP
5922,144,18,FP
5923,144,19,FP
5924,144,20,FP
5925,144,21,FP
5926,144,22,FP
5927,144,23,FP
5928,144,24,FP
5929,144,25,FP
5930,144,26,FP
5931,144,27,FP
5932,144,28,FP
5933,144,29,TN
5934,144,30,TN
5935,144,31,TN
5936,144,32,TN
5937,144,33,TN
5938,144,34,TN
5939,144,35,TN
5940,144,36,TN
5941,144,37,TN
5942,144,38,TN
5943,144,39,TN
5944,144,40,TN
5945,145,0,FP
5946,145,1,FP
5947,145,2,FP
5948,145,3,FP
5949,145,4,FP
5950,145,5,FP
5951,145,6,FP
5952,145,7,FP
5953,145,8,FP
5954,145,9,FP
5955,145,10,FP
5956,145,11,FP
5957,145,12,FP
5958,145,13,FP
5959,145,14,FP
5960,145,15,TN
5961,145,16,TN
5962,145,17,TN
5963,145,18,TN
5964,145,19,TN
5965,145,20,TN
5966,145,21,TN
5967,145,22,TN
5968,145,23,TN
5969,145,24,TN
5970,145,25,TN
5971,145,26,TN
5972,145,27,TN
5973,145,28,TN
5974,145,29,TN
5975,145,30,TN
5976,145,31,TN
5977,145,32,TN
5978,145,33,TN
5979,145,34,TN
5980,145,35,TN
5981,145,36,TN
5982,145,37,TN
5983,145,38,TN
5984,145,39,TN
5985,145,40,TN
5986,146,0,FP
5987,146,1,FP
5988,146,2,FP
5989,146,3,FP
5990,146,4,FP
5991,146,5,FP
5992,146,6,FP
5993,146,7,FP
5994,146,8,FP
5995,146,9,FP
5996,146,10,FP
5997,146,11,FP
5998,146,12,FP
5999,146,13,FP
6000,146,14,FP
6001,146,15,FP
6002,146,16,FP
6003,146,17,FP
6004,146,18,FP
6005,146,19,FP
6006,146,20,FP
6007,146,21,FP
6008,146,22,FP
6009,146,23,FP
6010,146,24,FP
6011,146,25,FP
6012,146,26,FP
6013,146,27,TN
6014,146,28,TN
6015,146,29,TN
6016,146,30,TN
6017,146,31,TN
6018,146,32,TN
6019,146,33,TN
6020,146,34,TN
6021,146,35,TN
6022,146,36,TN
6023,146,37,TN
6024,146,38,TN
6025,146,39,TN
6026,146,40,TN
6027,147,0,TP
6028,147,1,TP
6029,147,2,TP
6030,147,3,TP
6031,147,4,TP
6032,147,5,TP
6033,147,6,TP
6034,147,7,TP
6035,147,8,TP
6036,147,9,TP
6037,147,10,TP
6038,147,11,TP
6039,147,12,TP
6040,147,13,TP
6041,147,14,TP
6042,147,15,TP
6043,147,16,TP
6044,147,17,TP
6045,147,18,TP
6046,147,19,TP
6047,147,20,TP
6048,147,21,TP
6049,147,22,TP
6050,147,23,TP
6051,147,24,TP
6052,147,25,TP
6053,147,26,TP
6054,147,27,FN
6055,147,28,FN
6056,147,29,FN
6057,147,30,FN
6058,147,31,FN
6059,147,32,FN
6060,147,33,FN
6061,147,34,FN
6062,147,35,FN
6063,147,36,FN
6064,147,37,FN
6065,147,38,FN
6066,147,39,FN
6067,147,40,FN
6068,148,0,FP
6069,148,1,FP
6070,148,2,FP
6071,148,3,FP
6072,148,4,FP
6073,148,5,FP
6074,148,6,FP
6075,148,7,FP
6076,148,8,FP
6077,148,9,FP
6078,148,10,FP
6079,148,11,FP
6080,148,12,FP
6081,148,13,FP
6082,148,14,FP
6083,148,15,FP
6084,148,16,FP
6085,148,17,FP
6086,148,18,FP
6087,148,19,FP
6088,148,20,FP
6089,148,21,FP
6090,148,22,FP
6091,148,23,FP
6092,148,24,FP
6093,148,25,FP
6094,148,26,FP
6095,148,27,FP
6096,148,28,FP
6097,148,29,FP
6098,148,30,FP
6099,148,31,FP
6100,148,32,FP
6101,148,33,FP
6102,148,34,TN
6103,148,35,TN
6104,148,36,TN
6105,148,37,TN
6106,148,38,TN
6107,148,39,TN
6108,148,40,TN
6109,149,0,FP
6110,149,1,FP
6111,149,2,FP
6112,149,3,FP
6113,149,4,FP
6114,149,5,FP
6115,149,6,FP
6116,149,7,FP
6117,149,8,FP
6118,149,9,FP
6119,149,10,FP
6120,149,11,FP
6121,149,12,FP
6122,149,13,FP
6123,149,14,FP
6124,149,15,FP
6125,149,16,FP
6126,149,17,FP
6127,149,18,FP
6128,149,19,FP
6129,149,20,FP
6130,149,21,FP
6131,149,22,TN
6132,149,23,TN
6133,149,24,TN
6134,149,25,TN
6135,149,26,TN
6136,149,27,TN
6137,149,28,TN
6138,149,29,TN
6139,149,30,TN
6140,149,31,TN
6141,149,32,TN
6142,149,33,TN
6143,149,34,TN
6144,149,35,TN
6145,149,36,TN
6146,149,37,TN
6147,149,38,TN
6148,149,39,TN
6149,149,40,TN
6150,150,0,FP
6151,150,1,FP
6152,150,2,FP
6153,150,3,FP
6154,150,4,FP
6155,150,5,FP
6156,150,6,FP
6157,150,7,FP
6158,150,8,FP
6159,150,9,FP
6160,150,10,FP
6161,150,11,FP
6162,150,12,FP
6163,150,13,FP
6164,150,14,TN
6165,150,15,TN
6166,150,16,TN
6167,150,17,TN
6168,150,18,TN
6169,150,19,TN
6170,150,20,TN
6171,150,21,TN
6172,150,22,TN
6173,150,23,TN
6174,150,24,TN
6175,150,25,TN
6176,150,26,TN
6177,150,27,TN
6178,150,28,TN
6179,150,29,TN
6180,150,30,TN
6181,150,31,TN
6182,150,32,TN
6183,150,33,TN
6184,150,34,TN
6185,150,35,TN
6186,150,36,TN
6187,150,37,TN
6188,150,38,TN
6189,150,39,TN
6190,150,40,TN
6191,151,0,FP
6192,151,1,FP
6193,151,2,FP
6194,151,3,FP
6195,151,4,FP
6196,151,5,FP
6197,151,6,FP
6198,151,7,TN
6199,151,8,TN
6200,151,9,TN
6201,151,10,TN
6202,151,11,TN
6203,151,12,TN
6204,151,13,TN
6205,151,14,TN
6206,151,15,TN
6207,151,16,TN
6208,151,17,TN
6209,151,18,TN
6210,151,19,TN
6211,151,20,TN
6212,151,21,TN
6213,151,22,TN
6214,151,23,TN
6215,151,24,TN
6216,151,25,TN
6217,151,26,TN
6218,151,27,TN
6219,151,28,TN
6220,151,29,TN
6221,151,30,TN
6222,151,31,TN
6223,151,32,TN
6224,151,33,TN
6225,151,34,TN
6226,151,35,TN
6227,151,36,TN
6228,151,37,TN
6229,151,38,TN
6230,151,39,TN
6231,151,40,TN
6232,152,0,FP
6233,152,1,FP
6234,152,2,FP
6235,152,3,FP
6236,152,4,FP
6237,152,5,FP
6238,152,6,FP
6239,152,7,FP
6240,152,8,FP
6241,152,9,FP
6242,152,10,FP
6243,152,11,FP
6244,152,12,FP
6245,152,13,FP
6246,152,14,FP
6247,152,15,FP
6248,152,16,FP
6249,152,17,FP
6250,152,18,FP
6251,152,19,FP
6252,152,20,FP
6253,152,21,FP
6254,152,22,FP
6255,152,23,FP
6256,152,24,FP
6257,152,25,FP
6258,152,26,FP
6259,152,27,TN
6260,152,28,TN
6261,152,29,TN
6262,152,30,TN
6263,152,31,TN
6264,152,32,TN
6265,152,33,TN
6266,152,34,TN
6267,152,35,TN
6268,152,36,TN
6269,152,37,TN
6270,152,38,TN
6271,152,39,TN
6272,152,40,TN
6273,153,0,FP
6274,153,1,FP
6275,153,2,FP
6276,153,3,FP
6277,153,4,FP
6278,153,5,FP
6279,153,6,FP
6280,153,7,FP
6281,153,8,FP
6282,153,9,FP
6283,153,10,FP
6284,153,11,FP
6285,153,12,FP
6286,153,13,FP
6287,153,14,FP
6288,153,15,FP
6289,153,16,FP
6290,153,17,FP
6291,153,18,FP
6292,153,19,FP
6293,153,20,FP
6294,153,21,FP
6295,153,22,FP
6296,153,23,FP
6297,153,24,FP
6298,153,25,FP
6299,153,26,FP
6300,153,27,FP
6301,153,28,FP
6302,153,29,FP
6303,153,30,FP
6304,153,31,FP
6305,153,32,FP
6306,153,33,FP
6307,153,34,TN
6308,153,35,TN
6309,153,36,TN
6310,153,37,TN
6311,153,38,TN
6312,153,39,TN
6313,153,40,TN
6314,154,0,FP
6315,154,1,FP
6316,154,2,FP
6317,154,3,FP
6318,154,4,FP
6319,154,5,FP
6320,154,6,FP
6321,154,7,FP
6322,154,8,FP
6323,154,9,FP
6324,154,10,FP
6325,154,11,FP
6326,154,12,FP
6327,154,13,FP
6328,154,14,FP
6329,154,15,TN
6330,154,16,TN
6331,154,17,TN
6332,154,18,TN
6333,154,19,TN
6334,154,20,TN
6335,154,21,TN
6336,154,22,TN
6337,154,23,TN
6338,154,24,TN
6339,154,25,TN
6340,154,26,TN
6341,154,27,TN
6342,154,28,TN
6343,154,29,TN
6344,154,30,TN
6345,154,31,TN
6346,154,32,TN
6347,154,33,TN
6348,154,34,TN
6349,154,35,TN
6350,154,36,TN
6351,154,37,TN
6352,154,38,TN
6353,154,39,TN
6354,154,40,TN
6355,155,0,TP
6356,155,1,TP
6357,155,2,TP
6358,155,3,TP
6359,155,4,TP
6360,155,5,TP
6361,155,6,TP
6362,155,7,TP
6363,155,8,TP
6364,155,9,TP
6365,155,10,TP
6366,155,11,TP
6367,155,12,TP
6368,155,13,TP
6369,155,14,TP
6370,155,15,TP
6371,155,16,TP
6372,155,17,TP
6373,155,18,TP
6374,155,19,TP
6375,155,20,TP
6376,155,21,TP
6377,155,22,TP
6378,155,23,TP
6379,155,24,TP
6380,155,25,TP
6381,155,26,TP
6382,155,27,TP
6383,155,28,TP
6384,155,29,TP
6385,155,30,TP
6386,155,31,TP
6387,155,32,TP
6388,155,33,TP
6389,155,34,TP
6390,155,35,TP
6391,155,36,TP
6392,155,37,TP
6393,155,38,TP
6394,155,39,TP
6395,155,40,FN
6396,156,0,TP
6397,156,1,TP
6398,156,2,TP
6399,156,3,TP
6400,156,4,TP
6401,156,5,TP
6402,156,6,TP
6403,156,7,TP
6404,156,8,TP
6405,156,9,TP
6406,156,10,TP
6407,156,11,TP
6408,156,12,TP
6409,156,13,TP
6410,156,14,TP
6411,156,15,TP
6412,156,16,TP
6413,156,17,TP
6414,156,18,TP
6415,156,19,TP
6416,156,20,TP
6417,156,21,TP
6418,156,22,TP
6419,156,23,TP
6420,156,24,TP
6421,156,25,TP
6422,156,26,TP
6423,156,27,TP
6424,156,28,TP
6425,156,29,TP
6426,156,30,TP
6427,156,31,TP
6428,156,32,TP
6429,156,33,TP
6430,156,34,TP
6431,156,35,TP
6432,156,36,TP
6433,156,37,TP
6434,156,38,TP
6435,156,39,FN
6436,156,40,FN
6437,157,0,FP
6438,157,1,FP
6439,157,2,FP
6440,157,3,FP
6441,157,4,FP
6442,157,5,FP
6443,157,6,FP
6444,157,7,FP
6445,157,8,FP
6446,157,9,FP
6447,157,10,FP
6448,157,11,FP
6449,157,12,FP
6450,157,13,FP
6451,157,14,FP
6452,157,15,FP
6453,157,16,FP
6454,157,17,FP
6455,157,18,FP
6456,157,19,FP
6457,157,20,FP
6458,157,21,FP
6459,157,22,FP
6460,157,23,TN
6461,157,24,TN
6462,157,25,TN
6463,157,26,TN
6464,157,27,TN
6465,157,28,TN
6466,157,29,TN
6467,157,30,TN
6468,157,31,TN
6469,157,32,TN
6470,157,33,TN
6471,157,34,TN
6472,157,35,TN
6473,157,36,TN
6474,157,37,TN
6475,157,38,TN
6476,157,39,TN
6477,157,40,TN
6478,158,0,TP
6479,158,1,TP
6480,158,2,TP
6481,158,3,TP
6482,158,4,TP
6483,158,5,TP
6484,158,6,TP
6485,158,7,TP
6486,158,8,TP
6487,158,9,TP
6488,158,10,TP
6489,158,11,TP
6490,158,12,TP
6491,158,13,TP
6492,158,14,TP
6493,158,15,TP
6494,158,16,TP
6495,158,17,TP
6496,158,18,TP
6497,158,19,TP
6498,158,20,TP
6499,158,21,TP
6500,158,22,TP
6501,158,23,TP
6502,158,24,TP
6503,158,25,TP
6504,158,26,TP
6505,158,27,TP
6506,158,28,TP
6507,158,29,TP
6508,158,30,TP
6509,158,31,TP
6510,158,32,TP
6511,158,33,TP
6512,158,34,TP
6513,158,35,TP
6514,158,36,TP
6515,158,37,TP
6516,158,38,FN
6517,158,39,FN
6518,158,40,FN
6519,159,0,FP
6520,159,1,FP
6521,159,2,FP
6522,159,3,FP
6523,159,4,FP
6524,159,5,FP
6525,159,6,FP
6526,159,7,FP
6527,159,8,FP
6528,159,9,FP
6529,159,10,TN
6530,159,11,TN
6531,159,12,TN
6532,159,13,TN
6533,159,14,TN
6534,159,15,TN
6535,159,16,TN
6536,159,17,TN
6537,159,18,TN
6538,159,19,TN
6539,159,20,TN
6540,159,21,TN
6541,159,22,TN
6542,159,23,TN
6543,159,24,TN
6544,159,25,TN
6545,159,26,TN
6546,159,27,TN
6547,159,28,TN
6548,159,29,TN
6549,159,30,TN
6550,159,31,TN
6551,159,32,TN
6552,159,33,TN
6553,159,34,TN
6554,159,35,TN
6555,159,36,TN
6556,159,37,TN
6557,159,38,TN
6558,159,39,TN
6559,159,40,TN
6560,160,0,TP
6561,160,1,TP
6562,160,2,TP
6563,160,3,TP
6564,160,4,TP
6565,160,5,TP
6566,160,6,TP
6567,160,7,TP
6568,160,8,TP
6569,160,9,TP
6570,160,10,TP
6571,160,11,TP
6572,160,12,TP
6573,160,13,TP
6574,160,14,TP
6575,160,15,TP
6576,160,16,TP
6577,160,17,TP
6578,160,18,TP
6579,160,19,TP
6580,160,20,TP
6581,160,21,TP
6582,160,22,TP
6583,160,23,TP
6584,160,24,TP
6585,160,25,TP
6586,160,26,TP
6587,160,27,TP
6588,160,28,TP
6589,160,29,FN
6590,160,30,FN
6591,160,31,FN
6592,160,32,FN
6593,160,33,FN
6594,160,34,FN
6595,160,35,FN
6596,160,36,FN
6597,160,37,FN
6598,160,38,FN
6599,160,39,FN
6600,160,40,FN
6601,161,0,FP
6602,161,1,FP
6603,161,2,FP
6604,161,3,FP
6605,161,4,FP
6606,161,5,FP
6607,161,6,FP
6608,161,7,FP
6609,161,8,FP
6610,161,9,FP
6611,161,10,FP
6612,161,11,FP
6613,161,12,TN
6614,161,13,TN
6615,161,14,TN
6616,161,15,TN
6617,161,16,TN
6618,161,17,TN
6619,161,18,TN
6620,161,19,TN
6621,161,20,TN
6622,161,21,TN
6623,161,22,TN
6624,161,23,TN
6625,161,24,TN
6626,161,25,TN
6627,161,26,TN
6628,161,27,TN
6629,161,28,TN
6630,161,29,TN
6631,161,30,TN
6632,161,31,TN
6633,161,32,TN
6634,161,33,TN
6635,161,34,TN
6636,161,35,TN
6637,161,36,TN
6638,161,37,TN
6639,161,38,TN
6640,161,39,TN
6641,161,40,TN
6642,162,0,FP
6643,162,1,FP
6644,162,2,FP
6645,162,3,FP
6646,162,4,FP
6647,162,5,FP
6648,162,6,FP
6649,162,7,FP
6650,162,8,FP
6651,162,9,TN
6652,162,10,TN
6653,162,11,TN
6654,162,12,TN
6655,162,13,TN
6656,162,14,TN
6657,162,15,TN
6658,162,16,TN
6659,162,17,TN
6660,162,18,TN
6661,162,19,TN
6662,162,20,TN
6663,162,21,TN
6664,162,22,TN
6665,162,23,TN
6666,162,24,TN
6667,162,25,TN
6668,162,26,TN
6669,162,27,TN
6670,162,28,TN
6671,162,29,TN
6672,162,30,TN
6673,162,31,TN
6674,162,32,TN
6675,162,33,TN
6676,162,34,TN
6677,162,35,TN
6678,162,36,TN
6679,162,37,TN
6680,162,38,TN
6681,162,39,TN
6682,162,40,TN
6683,163,0,FP
6684,163,1,FP
6685,163,2,FP
6686,163,3,FP
6687,163,4,FP
6688,163,5,FP
6689,163,6,TN
6690,163,7,TN
6691,163,8,TN
6692,163,9,TN
6693,163,10,TN
6694,163,11,TN
6695,163,12,TN
6696,163,13,TN
6697,163,14,TN
6698,163,15,TN
6699,163,16,TN
6700,163,17,TN
6701,163,18,TN
6702,163,19,TN
6703,163,20,TN
6704,163,21,TN
6705,163,22,TN
6706,163,23,TN
6707,163,24,TN
6708,163,25,TN
6709,163,26,TN
6710,163,27,TN
6711,163,28,TN
6712,163,29,TN
6713,163,30,TN
6714,163,31,TN
6715,163,32,TN
6716,163,33,TN
6717,163,34,TN
6718,163,35,TN
6719,163,36,TN
6720,163,37,TN
6721,163,38,TN
6722,163,39,TN
6723,163,40,TN
6724,164,0,FP
6725,164,1,FP
6726,164,2,FP
6727,164,3,FP
6728,164,4,FP
6729,164,5,FP
6730,164,6,FP
6731,164,7,FP
6732,164,8,FP
6733,164,9,FP
6734,164,10,FP
6735,164,11,FP
6736,164,12,TN
6737,164,13,TN
6738,164,14,TN
6739,164,15,TN
6740,164,16,TN
6741,164,17,TN
6742,164,18,TN
6743,164,19,TN
6744,164,20,TN
6745,164,21,TN
6746,164,22,TN
6747,164,23,TN
6748,164,24,TN
6749,164,25,TN
6750,164,26,TN
6751,164,27,TN
6752,164,28,TN
6753,164,29,TN
6754,164,30,TN
6755,164,31,TN
6756,164,32,TN
6757,164,33,TN
6758,164,34,TN
6759,164,35,TN
6760,164,36,TN
6761,164,37,TN
6762,164,38,TN
6763,164,39,TN
6764,164,40,TN
6765,165,0,FP
6766,165,1,FP
6767,165,2,FP
6768,165,3,FP
6769,165,4,FP
6770,165,5,FP
6771,165,6,FP
6772,165,7,FP
6773,165,8,FP
6774,165,9,FP
6775,165,10,FP
6776,165,11,FP
6777,165,12,FP
6778,165,13,FP
6779,165,14,FP
6780,165,15,FP
6781,165,16,FP
6782,165,17,FP
6783,165,18,FP
6784,165,19,FP
6785,165,20,FP
6786,165,21,FP
6787,165,22,FP
6788,165,23,TN
6789,165,24,TN
6790,165,25,TN
6791,165,26,TN
6792,165,27,TN
6793,165,28,TN
6794,165,29,TN
6795,165,30,TN
6796,165,31,TN
6797,165,32,TN
6798,165,33,TN
6799,165,34,TN
6800,165,35,TN
6801,165,36,TN
6802,165,37,TN
6803,165,38,TN
6804,165,39,TN
6805,165,40,TN
6806,166,0,FP
6807,166,1,FP
6808,166,2,FP
6809,166,3,FP
6810,166,4,FP
6811,166,5,FP
6812,166,6,FP
6813,166,7,FP
6814,166,8,FP
6815,166,9,FP
6816,166,10,FP
6817,166,11,FP
6818,166,12,FP
6819,166,13,FP
6820,166,14,FP
6821,166,15,FP
6822,166,16,FP
6823,166,17,FP
6824,166,18,FP
6825,166,19,FP
6826,166,20,FP
6827,166,21,FP
6828,166,22,FP
6829,166,23,FP
6830,166,24,FP
6831,166,25,FP
6832,166,26,FP
6833,166,27,FP
6834,166,28,FP
6835,166,29,FP
6836,166,30,TN
6837,166,31,TN
6838,166,32,TN
6839,166,33,TN
6840,166,34,TN
6841,166,35,TN
6842,166,36,TN
6843,166,37,TN
6844,166,38,TN
6845,166,39,TN
6846,166,40,TN
6847,167,0,TP
6848,167,1,TP
6849,167,2,TP
6850,167,3,TP
6851,167,4,TP
6852,167,5,TP
6853,167,6,TP
6854,167,7,TP
6855,167,8,TP
6856,167,9,TP
6857,167,10,TP
6858,167,11,FN
6859,167,12,FN
6860,167,13,FN
6861,167,14,FN
6862,167,15,FN
6863,167,16,FN
6864,167,17,FN
6865,167,18,FN
6866,167,19,FN
6867,167,20,FN
6868,167,21,FN
6869,167,22,FN
6870,167,23,FN
6871,167,24,FN
6872,167,25,FN
6873,167,26,FN
6874,167,27,FN
6875,167,28,FN
6876,167,29,FN
6877,167,30,FN
6878,167,31,FN
6879,167,32,FN
6880,167,33,FN
6881,167,34,FN
6882,167,35,FN
6883,167,36,FN
6884,167,37,FN
6885,167,38,FN
6886,167,39,FN
6887,167,40,FN
6888,168,0,FP
6889,168,1,FP
6890,168,2,FP
6891,168,3,FP
6892,168,4,FP
6893,168,5,FP
6894,168,6,FP
6895,168,7,FP
6896,168,8,FP
6897,168,9,FP
6898,168,10,FP
6899,168,11,FP
6900,168,12,FP
6901,168,13,FP
6902,168,14,FP
6903,168,15,FP
6904,168,16,TN
6905,168,17,TN
6906,168,18,TN
6907,168,19,TN
6908,168,20,TN
6909,168,21,TN
6910,168,22,TN
6911,168,23,TN
6912,168,24,TN
6913,168,25,TN
6914,168,26,TN
6915,168,27,TN
6916,168,28,TN
6917,168,29,TN
6918,168,30,TN
6919,168,31,TN
6920,168,32,TN
6921,168,33,TN
6922,168,34,TN
6923,168,35,TN
6924,168,36,TN
6925,168,37,TN
6926,168,38,TN
6927,168,39,TN
6928,168,40,TN
6929,169,0,FP
6930,169,1,FP
6931,169,2,FP
6932,169,3,FP
6933,169,4,FP
6934,169,5,FP
6935,169,6,FP
6936,169,7,FP
6937,169,8,FP
6938,169,9,FP
6939,169,10,FP
6940,169,11,FP
6941,169,12,FP
6942,169,13,FP
6943,169,14,FP
6944,169,15,TN
6945,169,16,TN
6946,169,17,TN
6947,169,18,TN
6948,169,19,TN
6949,169,20,TN
6950,169,21,TN
6951,169,22,TN
6952,169,23,TN
6953,169,24,TN
6954,169,25,TN
6955,169,26,TN
6956,169,27,TN
6957,169,28,TN
6958,169,29,TN
6959,169,30,TN
6960,169,31,TN
6961,169,32,TN
6962,169,33,TN
6963,169,34,TN
6964,169,35,TN
6965,169,36,TN
6966,169,37,TN
6967,169,38,TN
6968,169,39,TN
6969,169,40,TN
6970,170,0,FP
6971,170,1,FP
6972,170,2,FP
6973,170,3,FP
6974,170,4,FP
6975,170,5,FP
6976,170,6,FP
6977,170,7,FP
6978,170,8,FP
6979,170,9,FP
6980,170,10,FP
6981,170,11,FP
6982,170,12,FP
6983,170,13,FP
6984,170,14,FP
6985,170,15,FP
6986,170,16,FP
6987,170,17,FP
6988,170,18,FP
6989,170,19,FP
6990,170,20,FP
6991,170,21,FP
6992,170,22,FP
6993,170,23,FP
6994,170,24,FP
6995,170,25,FP
6996,170,26,FP
6997,170,27,FP
6998,170,28,FP
6999,170,29,FP
7000,170,30,FP
7001,170,31,FP
7002,170,32,FP
7003,170,33,FP
7004,170,34,TN
7005,170,35,TN
7006,170,36,TN
7007,170,37,TN
7008,170,38,TN
7009,170,39,TN
7010,170,40,TN
7011,171,0,FP
7012,171,1,FP
7013,171,2,FP
7014,171,3,FP
7015,171,4,FP
7016,171,5,FP
7017,171,6,FP
7018,171,7,FP
7019,171,8,FP
7020,171,9,FP
7021,171,10,FP
7022,171,11,FP
7023,171,12,FP
7024,171,13,FP
7025,171,14,FP
7026,171,15,FP
7027,171,16,FP
7028,171,17,FP
7029,171,18,FP
7030,171,19,FP
7031,171,20,FP
7032,171,21,FP
7033,171,22,FP
7034,171,23,FP
7035,171,24,TN
7036,171,25,TN
7037,171,26,TN
7038,171,27,TN
7039,171,28,TN
7040,171,29,TN
7041,171,30,TN
7042,171,31,TN
7043,171,32,TN
7044,171,33,TN
7045,171,34,TN
7046,171,35,TN
7047,171,36,TN
7048,171,37,TN
7049,171,38,TN
7050,171,39,TN
7051,171,40,TN
7052,172,0,TP
7053,172,1,TP
7054,172,2,TP
7055,172,3,TP
7056,172,4,TP
7057,172,5,TP
7058,172,6,TP
7059,172,7,TP
7060,172,8,TP
7061,172,9,TP
7062,172,10,TP
7063,172,11,TP
7064,172,12,TP
7065,172,13,TP
7066,172,14,TP
7067,172,15,TP
7068,172,16,TP
7069,172,17,TP
7070,172,18,TP
7071,172,19,TP
7072,172,20,FN
7073,172,21,FN
7074,172,22,FN
7075,172,23,FN
7076,172,24,FN
7077,172,25,FN
7078,172,26,FN
7079,172,27,FN
7080,172,28,FN
7081,172,29,FN
7082,172,30,FN
7083,172,31,FN
7084,172,32,FN
7085,172,33,FN
7086,172,34,FN
7087,172,35,FN
7088,172,36,FN
7089,172,37,FN
7090,172,38,FN
7091,172,39,FN
7092,172,40,FN
7093,173,0,TP
7094,173,1,TP
7095,173,2,TP
7096,173,3,TP
7097,173,4,TP
7098,173,5,TP
7099,173,6,TP
7100,173,7,TP
7101,173,8,TP
7102,173,9,TP
7103,173,10,TP
7104,173,11,TP
7105,173,12,TP
7106,173,13,TP
7107,173,14,TP
7108,173,15,TP
7109,173,16,TP
7110,173,17,TP
7111,173,18,TP
