,i,g,status
3657,152,9,TP
3658,152,10,TP
3659,152,11,FN
3660,152,12,FN
3661,152,13,FN
3662,152,14,FN
3663,152,15,FN
3664,152,16,FN
3665,152,17,FN
3666,152,18,FN
3667,152,19,FN
3668,152,20,FN
3669,152,21,FN
3670,152,22,FN
3671,152,23,FN
3672,153,0,TP
3673,153,1,TP
3674,153,2,TP
3675,153,3,TP
3676,153,4,TP
3677,153,5,TP
3678,153,6,TP
3679,153,7,TP
3680,153,8,TP
3681,153,9,TP
3682,153,10,TP
3683,153,11,TP
3684,153,12,TP
3685,153,13,TP
3686,153,14,TP
3687,153,15,TP
3688,153,16,TP
3689,153,17,TP
3690,153,18,TP
3691,153,19,TP
3692,153,20,TP
3693,153,21,FN
3694,153,22,FN
3695,153,23,FN
3696,154,0,TP
3697,154,1,TP
3698,154,2,TP
3699,154,3,TP
3700,154,4,TP
3701,154,5,TP
3702,154,6,TP
3703,154,7,TP
3704,154,8,TP
3705,154,9,TP
3706,154,10,TP
3707,154,11,TP
3708,154,12,TP
3709,154,13,TP
3710,154,14,TP
3711,154,15,TP
3712,154,16,TP
3713,154,17,TP
3714,154,18,FN
3715,154,19,FN
3716,154,20,FN
3717,154,21,FN
3718,154,22,FN
3719,154,23,FN
3720,155,0,FP
3721,155,1,FP
3722,155,2,TN
3723,155,3,TN
3724,155,4,TN
3725,155,5,TN
3726,155,6,TN
3727,155,7,TN
3728,155,8,TN
3729,155,9,TN
3730,155,10,TN
3731,155,11,TN
3732,155,12,TN
3733,155,13,TN
3734,155,14,TN
3735,155,15,TN
3736,155,16,TN
3737,155,17,TN
3738,155,18,TN
3739,155,19,TN
3740,155,20,TN
3741,155,21,TN
3742,155,22,TN
3743,155,23,TN
3744,156,0,FP
3745,156,1,FP
3746,156,2,FP
3747,156,3,TN
3748,156,4,TN
3749,156,5,TN
3750,156,6,TN
3751,156,7,TN
3752,156,8,TN
3753,156,9,TN
3754,156,10,TN
3755,156,11,TN
3756,156,12,TN
3757,156,13,TN
3758,156,14,TN
3759,156,15,TN
3760,156,16,TN
3761,156,17,TN
3762,156,18,TN
3763,156,19,TN
3764,156,20,TN
3765,156,21,TN
3766,156,22,TN
3767,156,23,TN
3768,157,0,FP
3769,157,1,FP
3770,157,2,TN
3771,157,3,TN
3772,157,4,TN
3773,157,5,TN
3774,157,6,TN
3775,157,7,TN
3776,157,8,TN
3777,157,9,TN
3778,157,10,TN
3779,157,11,TN
3780,157,12,TN
3781,157,13,TN
3782,157,14,TN
3783,157,15,TN
3784,157,16,TN
3785,157,17,TN
3786,157,18,TN
3787,157,19,TN
3788,157,20,TN
3789,157,21,TN
3790,157,22,TN
3791,157,23,TN
3792,158,0,FP
3793,158,1,FP
3794,158,2,FP
3795,158,3,TN
3796,158,4,TN
3797,158,5,TN
3798,158,6,TN
3799,158,7,TN
3800,158,8,TN
3801,158,9,TN
3802,158,10,TN
3803,158,11,TN
3804,158,12,TN
3805,158,13,TN
3806,158,14,TN
3807,158,15,TN
3808,158,16,TN
3809,158,17,TN
3810,158,18,TN
3811,158,19,TN
3812,158,20,TN
3813,158,21,TN
3814,158,22,TN
3815,158,23,TN
3816,159,0,FP
3817,159,1,FP
3818,159,2,TN
3819,159,3,TN
3820,159,4,TN
3821,159,5,TN
3822,159,6,TN
3823,159,7,TN
3824,159,8,TN
3825,159,9,TN
3826,159,10,TN
3827,159,11,TN
3828,159,12,TN
3829,159,13,TN
3830,159,14,TN
3831,159,15,TN
3832,159,16,TN
3833,159,17,TN
3834,159,18,TN
3835,159,19,TN
3836,159,20,TN
3837,159,21,TN
3838,159,22,TN
3839,159,23,TN
3840,160,0,FP
3841,160,1,FP
3842,160,2,TN
3843,160,3,TN
3844,160,4,TN
3845,160,5,TN
3846,160,6,TN
3847,160,7,TN
3848,160,8,TN
3849,160,9,TN
3850,160,10,TN
3851,160,11,TN
3852,160,12,TN
3853,160,13,TN
3854,160,14,TN
3855,160,15,TN
3856,160,16,TN
3857,160,17,TN
3858,160,18,TN
3859,160,19,TN
3860,160,20,TN
3861,160,21,TN
3862,160,22,TN
3863,160,23,TN
3864,161,0,FP
3865,161,1,FP
3866,161,2,FP
3867,161,3,TN
3868,161,4,TN
3869,161,5,TN
3870,161,6,TN
3871,161,7,TN
3872,161,8,TN
3873,161,9,TN
3874,161,10,TN
3875,161,11,TN
3876,161,12,TN
3877,161,13,TN
3878,161,14,TN
3879,161,15,TN
3880,161,16,TN
3881,161,17,TN
3882,161,18,TN
3883,161,19,TN
3884,161,20,TN
3885,161,21,TN
3886,161,22,TN
3887,161,23,TN
3888,162,0,TP
3889,162,1,TP
3890,162,2,TP
3891,162,3,TP
3892,162,4,TP
3893,162,5,TP
3894,162,6,TP
3895,162,7,TP
3896,162,8,TP
3897,162,9,TP
3898,162,10,TP
3899,162,11,TP
3900,162,12,FN
3901,162,13,FN
3902,162,14,FN
3903,162,15,FN
3904,162,16,FN
3905,162,17,FN
3906,162,18,FN
3907,162,19,FN
3908,162,20,FN
3909,162,21,FN
3910,162,22,FN
3911,162,23,FN
3912,163,0,FP
3913,163,1,FP
3914,163,2,FP
3915,163,3,TN
3916,163,4,TN
3917,163,5,TN
3918,163,6,TN
3919,163,7,TN
3920,163,8,TN
3921,163,9,TN
3922,163,10,TN
3923,163,11,TN
3924,163,12,TN
3925,163,13,TN
3926,163,14,TN
3927,163,15,TN
3928,163,16,TN
3929,163,17,TN
3930,163,18,TN
3931,163,19,TN
3932,163,20,TN
3933,163,21,TN
3934,163,22,TN
3935,163,23,TN
3936,164,0,TP
3937,164,1,TP
3938,164,2,TP
3939,164,3,TP
3940,164,4,TP
3941,164,5,TP
3942,164,6,TP
3943,164,7,TP
3944,164,8,TP
3945,164,9,TP
3946,164,10,TP
3947,164,11,TP
3948,164,12,FN
3949,164,13,FN
3950,164,14,FN
3951,164,15,FN
3952,164,16,FN
3953,164,17,FN
3954,164,18,FN
3955,164,19,FN
3956,164,20,FN
3957,164,21,FN
3958,164,22,FN
3959,164,23,FN
3960,165,0,TP
3961,165,1,TP
3962,165,2,TP
3963,165,3,TP
3964,165,4,TP
3965,165,5,TP
3966,165,6,TP
3967,165,7,TP
3968,165,8,FN
3969,165,9,FN
3970,165,10,FN
3971,165,11,FN
3972,165,12,FN
3973,165,13,FN
3974,165,14,FN
3975,165,15,FN
3976,165,16,FN
3977,165,17,FN
3978,165,18,FN
3979,165,19,FN
3980,165,20,FN
3981,165,21,FN
3982,165,22,FN
3983,165,23,FN
3984,166,0,FP
3985,166,1,FP
3986,166,2,FP
3987,166,3,TN
3988,166,4,TN
3989,166,5,TN
3990,166,6,TN
3991,166,7,TN
3992,166,8,TN
3993,166,9,TN
3994,166,10,TN
3995,166,11,TN
3996,166,12,TN
3997,166,13,TN
3998,166,14,TN
3999,166,15,TN
4000,166,16,TN
4001,166,17,TN
4002,166,18,TN
4003,166,19,TN
4004,166,20,TN
4005,166,21,TN
4006,166,22,TN
4007,166,23,TN
4008,167,0,TP
4009,167,1,TP
4010,167,2,TP
4011,167,3,TP
4012,167,4,TP
4013,167,5,TP
4014,167,6,TP
4015,167,7,TP
4016,167,8,TP
4017,167,9,TP
4018,167,10,TP
4019,167,11,TP
4020,167,12,TP
4021,167,13,TP
4022,167,14,TP
4023,167,15,FN
4024,167,16,FN
4025,167,17,FN
4026,167,18,FN
4027,167,19,FN
4028,167,20,FN
4029,167,21,FN
4030,167,22,FN
4031,167,23,FN
4032,168,0,TP
4033,168,1,TP
4034,168,2,TP
4035,168,3,TP
4036,168,4,TP
4037,168,5,TP
4038,168,6,TP
4039,168,7,TP
4040,168,8,TP
4041,168,9,TP
4042,168,10,TP
4043,168,11,TP
4044,168,12,TP
4045,168,13,TP
4046,168,14,TP
4047,168,15,TP
4048,168,16,TP
4049,168,17,TP
4050,168,18,TP
4051,168,19,TP
4052,168,20,FN
4053,168,21,FN
4054,168,22,FN
4055,168,23,FN
4056,169,0,FP
4057,169,1,FP
4058,169,2,FP
4059,169,3,TN
4060,169,4,TN
4061,169,5,TN
4062,169,6,TN
4063,169,7,TN
4064,169,8,TN
4065,169,9,TN
4066,169,10,TN
4067,169,11,TN
4068,169,12,TN
4069,169,13,TN
4070,169,14,TN
4071,169,15,TN
4072,169,16,TN
4073,169,17,TN
4074,169,18,TN
4075,169,19,TN
4076,169,20,TN
4077,169,21,TN
4078,169,22,TN
4079,169,23,TN
4080,170,0,FP
4081,170,1,FP
4082,170,2,TN
4083,170,3,TN
4084,170,4,TN
4085,170,5,TN
4086,170,6,TN
4087,170,7,TN
4088,170,8,TN
4089,170,9,TN
4090,170,10,TN
4091,170,11,TN
4092,170,12,TN
4093,170,13,TN
4094,170,14,TN
4095,170,15,TN
4096,170,16,TN
4097,170,17,TN
4098,170,18,TN
4099,170,19,TN
4100,170,20,TN
4101,170,21,TN
4102,170,22,TN
4103,170,23,TN
4104,171,0,FP
4105,171,1,FP
4106,171,2,FP
4107,171,3,TN
4108,171,4,TN
4109,171,5,TN
4110,171,6,TN
4111,171,7,TN
4112,171,8,TN
4113,171,9,TN
4114,171,10,TN
4115,171,11,TN
4116,171,12,TN
4117,171,13,TN
4118,171,14,TN
4119,171,15,TN
4120,171,16,TN
4121,171,17,TN
4122,171,18,TN
4123,171,19,TN
4124,171,20,TN
4125,171,21,TN
4126,171,22,TN
4127,171,23,TN
4128,172,0,FP
4129,172,1,FP
4130,172,2,TN
4131,172,3,TN
4132,172,4,TN
4133,172,5,TN
4134,172,6,TN
4135,172,7,TN
4136,172,8,TN
4137,172,9,TN
4138,172,10,TN
4139,172,11,TN
4140,172,12,TN
4141,172,13,TN
4142,172,14,TN
4143,172,15,TN
4144,172,16,TN
4145,172,17,TN
4146,172,18,TN
4147,172,19,TN
4148,172,20,TN
4149,172,21,TN
4150,172,22,TN
4151,172,23,TN
4152,173,0,FP
4153,173,1,FP
4154,173,2,TN
4155,173,3,TN
4156,173,4,TN
4157,173,5,TN
4158,173,6,TN
4159,173,7,TN
4160,173,8,TN
4161,173,9,TN
4162,173,10,TN
4163,173,11,TN
4164,173,12,TN
4165,173,13,TN
4166,173,14,TN
4167,173,15,TN
4168,173,16,TN
4169,173,17,TN
4170,173,18,TN
4171,173,19,TN
4172,173,20,TN
4173,173,21,TN
4174,173,22,TN
4175,173,23,TN
4176,174,0,FP
4177,174,1,FP
4178,174,2,TN
4179,174,3,TN
4180,174,4,TN
4181,174,5,TN
4182,174,6,TN
4183,174,7,TN
4184,174,8,TN
4185,174,9,TN
4186,174,10,TN
4187,174,11,TN
4188,174,12,TN
4189,174,13,TN
4190,174,14,TN
4191,174,15,TN
4192,174,16,TN
4193,174,17,TN
4194,174,18,TN
4195,174,19,TN
4196,174,20,TN
4197,174,21,TN
4198,174,22,TN
4199,174,23,TN
4200,175,0,TP
4201,175,1,TP
4202,175,2,TP
4203,175,3,TP
4204,175,4,TP
4205,175,5,TP
4206,175,6,TP
4207,175,7,TP
4208,175,8,TP
4209,175,9,TP
4210,175,10,TP
4211,175,11,TP
4212,175,12,TP
4213,175,13,TP
4214,175,14,TP
4215,175,15,TP
4216,175,16,TP
4217,175,17,FN
4218,175,18,FN
4219,175,19,FN
4220,175,20,FN
4221,175,21,FN
4222,175,22,FN
4223,175,23,FN
4224,176,0,FP
4225,176,1,FP
4226,176,2,FP
4227,176,3,TN
4228,176,4,TN
4229,176,5,TN
4230,176,6,TN
4231,176,7,TN
4232,176,8,TN
4233,176,9,TN
4234,176,10,TN
4235,176,11,TN
4236,176,12,TN
4237,176,13,TN
4238,176,14,TN
4239,176,15,TN
4240,176,16,TN
4241,176,17,TN
4242,176,18,TN
4243,176,19,TN
4244,176,20,TN
4245,176,21,TN
4246,176,22,TN
4247,176,23,TN
4248,177,0,TP
4249,177,1,TP
4250,177,2,TP
4251,177,3,TP
4252,177,4,TP
4253,177,5,TP
4254,177,6,TP
4255,177,7,TP
4256,177,8,TP
4257,177,9,TP
4258,177,10,TP
4259,177,11,TP
4260,177,12,TP
4261,177,13,TP
4262,177,14,TP
4263,177,15,TP
4264,177,16,TP
4265,177,17,TP
4266,177,18,FN
4267,177,19,FN
4268,177,20,FN
4269,177,21,FN
4270,177,22,FN
4271,177,23,FN
4272,178,0,FP
4273,178,1,FP
4274,178,2,FP
4275,178,3,TN
4276,178,4,TN
4277,178,5,TN
4278,178,6,TN
4279,178,7,TN
4280,178,8,TN
4281,178,9,TN
4282,178,10,TN
4283,178,11,TN
4284,178,12,TN
4285,178,13,TN
4286,178,14,TN
4287,178,15,TN
4288,178,16,TN
4289,178,17,TN
4290,178,18,TN
4291,178,19,TN
4292,178,20,TN
4293,178,21,TN
4294,178,22,TN
4295,178,23,TN
4296,179,0,TP
4297,179,1,TP
4298,179,2,TP
4299,179,3,TP
4300,179,4,TP
4301,179,5,TP
4302,179,6,TP
4303,179,7,TP
4304,179,8,TP
4305,179,9,TP
4306,179,10,TP
4307,179,11,TP
4308,179,12,TP
4309,179,13,TP
4310,179,14,TP
4311,179,15,TP
4312,179,16,TP
4313,179,17,TP
4314,179,18,TP
4315,179,19,TP
4316,179,20,TP
4317,179,21,TP
4318,179,22,FN
4319,179,23,FN
4320,180,0,FP
4321,180,1,FP
4322,180,2,FP
4323,180,3,TN
4324,180,4,TN
4325,180,5,TN
4326,180,6,TN
4327,180,7,TN
4328,180,8,TN
4329,180,9,TN
4330,180,10,TN
4331,180,11,TN
4332,180,12,TN
4333,180,13,TN
4334,180,14,TN
4335,180,15,TN
4336,180,16,TN
4337,180,17,TN
4338,180,18,TN
4339,180,19,TN
4340,180,20,TN
4341,180,21,TN
4342,180,22,TN
4343,180,23,TN
4344,181,0,TP
4345,181,1,TP
4346,181,2,TP
4347,181,3,TP
4348,181,4,TP
4349,181,5,TP
4350,181,6,TP
4351,181,7,TP
4352,181,8,TP
4353,181,9,TP
4354,181,10,TP
4355,181,11,TP
4356,181,12,TP
4357,181,13,TP
4358,181,14,TP
4359,181,15,TP
4360,181,16,TP
4361,181,17,TP
4362,181,18,TP
4363,181,19,TP
4364,181,20,FN
4365,181,21,FN
4366,181,22,FN
4367,181,23,FN
4368,182,0,FP
4369,182,1,FP
4370,182,2,FP
4371,182,3,TN
4372,182,4,TN
4373,182,5,TN
4374,182,6,TN
4375,182,7,TN
4376,182,8,TN
4377,182,9,TN
4378,182,10,TN
4379,182,11,TN
4380,182,12,TN
4381,182,13,TN
4382,182,14,TN
4383,182,15,TN
4384,182,16,TN
4385,182,17,TN
4386,182,18,TN
4387,182,19,TN
4388,182,20,TN
4389,182,21,TN
4390,182,22,TN
4391,182,23,TN
4392,183,0,FP
4393,183,1,FP
4394,183,2,TN
4395,183,3,TN
4396,183,4,TN
4397,183,5,TN
4398,183,6,TN
4399,183,7,TN
4400,183,8,TN
4401,183,9,TN
4402,183,10,TN
4403,183,11,TN
4404,183,12,TN
4405,183,13,TN
4406,183,14,TN
4407,183,15,TN
4408,183,16,TN
4409,183,17,TN
4410,183,18,TN
4411,183,19,TN
4412,183,20,TN
4413,183,21,TN
4414,183,22,TN
4415,183,23,TN
4416,184,0,FP
4417,184,1,FP
4418,184,2,FP
4419,184,3,TN
4420,184,4,TN
4421,184,5,TN
4422,184,6,TN
4423,184,7,TN
4424,184,8,TN
4425,184,9,TN
4426,184,10,TN
4427,184,11,TN
4428,184,12,TN
4429,184,13,TN
4430,184,14,TN
4431,184,15,TN
4432,184,16,TN
4433,184,17,TN
4434,184,18,TN
4435,184,19,TN
4436,184,20,TN
4437,184,21,TN
4438,184,22,TN
4439,184,23,TN
4440,185,0,FP
4441,185,1,FP
4442,185,2,FP
4443,185,3,TN
4444,185,4,TN
4445,185,5,TN
4446,185,6,TN
4447,185,7,TN
4448,185,8,TN
4449,185,9,TN
4450,185,10,TN
4451,185,11,TN
4452,185,12,TN
4453,185,13,TN
4454,185,14,TN
4455,185,15,TN
4456,185,16,TN
4457,185,17,TN
4458,185,18,TN
4459,185,19,TN
4460,185,20,TN
4461,185,21,TN
4462,185,22,TN
4463,185,23,TN
4464,186,0,FP
4465,186,1,FP
4466,186,2,TN
4467,186,3,TN
4468,186,4,TN
4469,186,5,TN
4470,186,6,TN
4471,186,7,TN
4472,186,8,TN
4473,186,9,TN
4474,186,10,TN
4475,186,11,TN
4476,186,12,TN
4477,186,13,TN
4478,186,14,TN
4479,186,15,TN
4480,186,16,TN
4481,186,17,TN
4482,186,18,TN
4483,186,19,TN
4484,186,20,TN
4485,186,21,TN
4486,186,22,TN
4487,186,23,TN
4488,187,0,TP
4489,187,1,TP
4490,187,2,TP
4491,187,3,TP
4492,187,4,TP
4493,187,5,TP
4494,187,6,TP
4495,187,7,TP
4496,187,8,TP
4497,187,9,TP
4498,187,10,TP
4499,187,11,TP
4500,187,12,TP
4501,187,13,TP
4502,187,14,TP
4503,187,15,TP
4504,187,16,TP
4505,187,17,TP
4506,187,18,TP
4507,187,19,TP
4508,187,20,TP
4509,187,21,TP
4510,187,22,TP
4511,187,23,FN
4512,188,0,FP
4513,188,1,FP
4514,188,2,FP
4515,188,3,TN
4516,188,4,TN
4517,188,5,TN
4518,188,6,TN
4519,188,7,TN
4520,188,8,TN
4521,188,9,TN
4522,188,10,TN
4523,188,11,TN
4524,188,12,TN
4525,188,13,TN
4526,188,14,TN
4527,188,15,TN
4528,188,16,TN
4529,188,17,TN
4530,188,18,TN
4531,188,19,TN
4532,188,20,TN
4533,188,21,TN
4534,188,22,TN
4535,188,23,TN
4536,189,0,FP
4537,189,1,FP
4538,189,2,FP
4539,189,3,TN
4540,189,4,TN
4541,189,5,TN
4542,189,6,TN
4543,189,7,TN
4544,189,8,TN
4545,189,9,TN
4546,189,10,TN
4547,189,11,TN
4548,189,12,TN
4549,189,13,TN
4550,189,14,TN
4551,189,15,TN
4552,189,16,TN
4553,189,17,TN
4554,189,18,TN
4555,189,19,TN
4556,189,20,TN
4557,189,21,TN
4558,189,22,TN
4559,189,23,TN
4560,190,0,FP
4561,190,1,FP
4562,190,2,FP
4563,190,3,TN
4564,190,4,TN
4565,190,5,TN
4566,190,6,TN
4567,190,7,TN
4568,190,8,TN
4569,190,9,TN
4570,190,10,TN
4571,190,11,TN
4572,190,12,TN
4573,190,13,TN
4574,190,14,TN
4575,190,15,TN
4576,190,16,TN
4577,190,17,TN
4578,190,18,TN
4579,190,19,TN
4580,190,20,TN
4581,190,21,TN
4582,190,22,TN
4583,190,23,TN
4584,191,0,FP
4585,191,1,FP
4586,191,2,FP
4587,191,3,TN
4588,191,4,TN
4589,191,5,TN
4590,191,6,TN
4591,191,7,TN
4592,191,8,TN
4593,191,9,TN
4594,191,10,TN
4595,191,11,TN
4596,191,12,TN
4597,191,13,TN
4598,191,14,TN
4599,191,15,TN
4600,191,16,TN
4601,191,17,TN
4602,191,18,TN
4603,191,19,TN
4604,191,20,TN
4605,191,21,TN
4606,191,22,TN
4607,191,23,TN
4608,192,0,TP
4609,192,1,TP
4610,192,2,TP
4611,192,3,TP
4612,192,4,TP
4613,192,5,TP
4614,192,6,TP
4615,192,7,TP
4616,192,8,TP
4617,192,9,TP
4618,192,10,TP
4619,192,11,TP
4620,192,12,TP
4621,192,13,TP
4622,192,14,TP
4623,192,15,TP
4624,192,16,TP
4625,192,17,TP
4626,192,18,TP
4627,192,19,TP
4628,192,20,TP
4629,192,21,FN
4630,192,22,FN
4631,192,23,FN
4632,193,0,TP
4633,193,1,TP
4634,193,2,TP
4635,193,3,TP
4636,193,4,TP
4637,193,5,TP
4638,193,6,TP
4639,193,7,TP
4640,193,8,TP
4641,193,9,TP
4642,193,10,TP
4643,193,11,TP
4644,193,12,TP
4645,193,13,TP
4646,193,14,TP
4647,193,15,FN
4648,193,16,FN
4649,193,17,FN
4650,193,18,FN
4651,193,19,FN
4652,193,20,FN
4653,193,21,FN
4654,193,22,FN
4655,193,23,FN
4656,194,0,FP
4657,194,1,FP
4658,194,2,TN
4659,194,3,TN
4660,194,4,TN
4661,194,5,TN
4662,194,6,TN
4663,194,7,TN
4664,194,8,TN
4665,194,9,TN
4666,194,10,TN
4667,194,11,TN
4668,194,12,TN
4669,194,13,TN
4670,194,14,TN
4671,194,15,TN
4672,194,16,TN
4673,194,17,TN
4674,194,18,TN
4675,194,19,TN
4676,194,20,TN
4677,194,21,TN
4678,194,22,TN
4679,194,23,TN
4680,195,0,FP
4681,195,1,FP
4682,195,2,FP
4683,195,3,TN
4684,195,4,TN
4685,195,5,TN
4686,195,6,TN
4687,195,7,TN
4688,195,8,TN
4689,195,9,TN
4690,195,10,TN
4691,195,11,TN
4692,195,12,TN
4693,195,13,TN
4694,195,14,TN
4695,195,15,TN
4696,195,16,TN
4697,195,17,TN
4698,195,18,TN
4699,195,19,TN
4700,195,20,TN
4701,195,21,TN
4702,195,22,TN
4703,195,23,TN
4704,196,0,FP
4705,196,1,FP
4706,196,2,TN
4707,196,3,TN
4708,196,4,TN
4709,196,5,TN
4710,196,6,TN
4711,196,7,TN
4712,196,8,TN
4713,196,9,TN
4714,196,10,TN
4715,196,11,TN
4716,196,12,TN
4717,196,13,TN
4718,196,14,TN
4719,196,15,TN
4720,196,16,TN
4721,196,17,TN
4722,196,18,TN
4723,196,19,TN
4724,196,20,TN
4725,196,21,TN
4726,196,22,TN
4727,196,23,TN
4728,197,0,TP
4729,197,1,TP
4730,197,2,TP
4731,197,3,TP
4732,197,4,TP
4733,197,5,TP
4734,197,6,TP
4735,197,7,FN
4736,197,8,FN
4737,197,9,FN
4738,197,10,FN
4739,197,11,FN
4740,197,12,FN
4741,197,13,FN
4742,197,14,FN
4743,197,15,FN
4744,197,16,FN
4745,197,17,FN
4746,197,18,FN
4747,197,19,FN
4748,197,20,FN
4749,197,21,FN
4750,197,22,FN
4751,197,23,FN
4752,198,0,FP
4753,198,1,FP
4754,198,2,FP
4755,198,3,TN
4756,198,4,TN
4757,198,5,TN
4758,198,6,TN
4759,198,7,TN
4760,198,8,TN
4761,198,9,TN
4762,198,10,TN
4763,198,11,TN
4764,198,12,TN
4765,198,13,TN
4766,198,14,TN
4767,198,15,TN
4768,198,16,TN
4769,198,17,TN
4770,198,18,TN
4771,198,19,TN
4772,198,20,TN
4773,198,21,TN
4774,198,22,TN
4775,198,23,TN
4776,199,0,FP
4777,199,1,FP
4778,199,2,TN
4779,199,3,TN
4780,199,4,TN
4781,199,5,TN
4782,199,6,TN
4783,199,7,TN
4784,199,8,TN
4785,199,9,TN
4786,199,10,TN
4787,199,11,TN
4788,199,12,TN
4789,199,13,TN
4790,199,14,TN
4791,199,15,TN
4792,199,16,TN
4793,199,17,TN
4794,199,18,TN
4795,199,19,TN
4796,199,20,TN
4797,199,21,TN
4798,199,22,TN
4799,199,23,TN
4800,200,0,FP
4801,200,1,FP
4802,200,2,FP
4803,200,3,TN
4804,200,4,TN
4805,200,5,TN
4806,200,6,TN
4807,200,7,TN
4808,200,8,TN
4809,200,9,TN
4810,200,10,TN
4811,200,11,TN
4812,200,12,TN
4813,200,13,TN
4814,200,14,TN
4815,200,15,TN
4816,200,16,TN
4817,200,17,TN
4818,200,18,TN
4819,200,19,TN
4820,200,20,TN
4821,200,21,TN
4822,200,22,TN
4823,200,23,TN
4824,201,0,FP
4825,201,1,FP
4826,201,2,FP
4827,201,3,TN
4828,201,4,TN
4829,201,5,TN
4830,201,6,TN
4831,201,7,TN
4832,201,8,TN
4833,201,9,TN
4834,201,10,TN
4835,201,11,TN
4836,201,12,TN
4837,201,13,TN
4838,201,14,TN
4839,201,15,TN
4840,201,16,TN
4841,201,17,TN
4842,201,18,TN
4843,201,19,TN
4844,201,20,TN
4845,201,21,TN
4846,201,22,TN
4847,201,23,TN
4848,202,0,FP
4849,202,1,FP
4850,202,2,FP
4851,202,3,TN
4852,202,4,TN
4853,202,5,TN
4854,202,6,TN
4855,202,7,TN
4856,202,8,TN
4857,202,9,TN
4858,202,10,TN
4859,202,11,TN
4860,202,12,TN
4861,202,13,TN
4862,202,14,TN
4863,202,15,TN
4864,202,16,TN
4865,202,17,TN
4866,202,18,TN
4867,202,19,TN
4868,202,20,TN
4869,202,21,TN
4870,202,22,TN
4871,202,23,TN
4872,203,0,FP
4873,203,1,FP
4874,203,2,FP
4875,203,3,TN
4876,203,4,TN
4877,203,5,TN
4878,203,6,TN
4879,203,7,TN
4880,203,8,TN
4881,203,9,TN
4882,203,10,TN
4883,203,11,TN
4884,203,12,TN
4885,203,13,TN
4886,203,14,TN
4887,203,15,TN
4888,203,16,TN
4889,203,17,TN
4890,203,18,TN
4891,203,19,TN
4892,203,20,TN
4893,203,21,TN
4894,203,22,TN
4895,203,23,TN
4896,204,0,FP
4897,204,1,FP
4898,204,2,TN
4899,204,3,TN
4900,204,4,TN
4901,204,5,TN
4902,204,6,TN
4903,204,7,TN
4904,204,8,TN
4905,204,9,TN
4906,204,10,TN
4907,204,11,TN
4908,204,12,TN
4909,204,13,TN
4910,204,14,TN
4911,204,15,TN
4912,204,16,TN
4913,204,17,TN
4914,204,18,TN
4915,204,19,TN
4916,204,20,TN
4917,204,21,TN
4918,204,22,TN
4919,204,23,TN
4920,205,0,FP
4921,205,1,FP
4922,205,2,FP
4923,205,3,TN
4924,205,4,TN
4925,205,5,TN
4926,205,6,TN
4927,205,7,TN
4928,205,8,TN
4929,205,9,TN
4930,205,10,TN
4931,205,11,TN
4932,205,12,TN
4933,205,13,TN
4934,205,14,TN
4935,205,15,TN
4936,205,16,TN
4937,205,17,TN
4938,205,18,TN
4939,205,19,TN
4940,205,20,TN
4941,205,21,TN
4942,205,22,TN
4943,205,23,TN
4944,206,0,FP
4945,206,1,FP
4946,206,2,TN
4947,206,3,TN
4948,206,4,TN
4949,206,5,TN
4950,206,6,TN
4951,206,7,TN
4952,206,8,TN
4953,206,9,TN
4954,206,10,TN
4955,206,11,TN
4956,206,12,TN
4957,206,13,TN
4958,206,14,TN
4959,206,15,TN
4960,206,16,TN
4961,206,17,TN
4962,206,18,TN
4963,206,19,TN
4964,206,20,TN
4965,206,21,TN
4966,206,22,TN
4967,206,23,TN
4968,207,0,TP
4969,207,1,TP
4970,207,2,TP
4971,207,3,TP
4972,207,4,TP
4973,207,5,TP
4974,207,6,FN
4975,207,7,FN
4976,207,8,FN
4977,207,9,FN
4978,207,10,FN
4979,207,11,FN
4980,207,12,FN
4981,207,13,FN
4982,207,14,FN
4983,207,15,FN
4984,207,16,FN
4985,207,17,FN
4986,207,18,FN
4987,207,19,FN
4988,207,20,FN
4989,207,21,FN
4990,207,22,FN
4991,207,23,FN
4992,208,0,FP
4993,208,1,FP
4994,208,2,FP
4995,208,3,TN
4996,208,4,TN
4997,208,5,TN
4998,208,6,TN
4999,208,7,TN
5000,208,8,TN
5001,208,9,TN
5002,208,10,TN
5003,208,11,TN
5004,208,12,TN
5005,208,13,TN
5006,208,14,TN
5007,208,15,TN
5008,208,16,TN
5009,208,17,TN
5010,208,18,TN
5011,208,19,TN
5012,208,20,TN
5013,208,21,TN
5014,208,22,TN
5015,208,23,TN
5016,209,0,FP
5017,209,1,FP
5018,209,2,FP
5019,209,3,TN
5020,209,4,TN
5021,209,5,TN
5022,209,6,TN
5023,209,7,TN
5024,209,8,TN
5025,209,9,TN
5026,209,10,TN
5027,209,11,TN
5028,209,12,TN
5029,209,13,TN
5030,209,14,TN
5031,209,15,TN
5032,209,16,TN
5033,209,17,TN
5034,209,18,TN
5035,209,19,TN
5036,209,20,TN
5037,209,21,TN
5038,209,22,TN
5039,209,23,TN
5040,210,0,TP
5041,210,1,TP
5042,210,2,TP
5043,210,3,TP
5044,210,4,TP
5045,210,5,TP
5046,210,6,TP
5047,210,7,TP
5048,210,8,TP
5049,210,9,TP
5050,210,10,TP
5051,210,11,TP
5052,210,12,TP
5053,210,13,TP
5054,210,14,TP
5055,210,15,TP
