,text,cls
8497,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8498,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8499,abd5b7116ab7332826607043cc99740a7cc7116f,3
8500,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8501,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8502,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8503,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8504,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8505,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8506,abd5b7116ab7332826607043cc99740a7cc7116f,3
8507,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8508,c040e113046991d1149bcae6238efe5056b4d342,5
8509,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,6
8510,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,7
8511,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,1
8512,01c2a96a19de585b5c77122ce87c91fe06bffc2e,2
8513,9522387bfe9977f590e41c4528c5e04dfcb1741e,3
8514,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,4
8515,09870a45a787281f36754fc70f7cd3ab61f1b0a4,5
8516,a7097c0418dace8bddaaf881218d7f647f0f3cbd,6
8517,abd5b7116ab7332826607043cc99740a7cc7116f,7
8518,91fe1bd60855b4277a70e9cce564efbce00cf9db,8
8519,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,9
8520,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,1
8521,fa21a47c6e1f0d9f1516d2461928d8c791597930,2
8522,abd5b7116ab7332826607043cc99740a7cc7116f,3
8523,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,4
8524,09870a45a787281f36754fc70f7cd3ab61f1b0a4,5
8525,a7097c0418dace8bddaaf881218d7f647f0f3cbd,6
8526,abd5b7116ab7332826607043cc99740a7cc7116f,7
8527,91fe1bd60855b4277a70e9cce564efbce00cf9db,8
8528,7b2c85e1fcc5152dc8684e703417fe6de95ed280,9
8529,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,10
8530,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,11
8531,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8532,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8533,abd5b7116ab7332826607043cc99740a7cc7116f,3
8534,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8535,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8536,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8537,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8538,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8539,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8540,abd5b7116ab7332826607043cc99740a7cc7116f,3
8541,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8542,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8543,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8544,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8545,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8546,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8547,abd5b7116ab7332826607043cc99740a7cc7116f,3
8548,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8549,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,5
8550,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,6
8551,fa21a47c6e1f0d9f1516d2461928d8c791597930,7
8552,abd5b7116ab7332826607043cc99740a7cc7116f,1
8553,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8554,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8555,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8556,abd5b7116ab7332826607043cc99740a7cc7116f,5
8557,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8558,c040e113046991d1149bcae6238efe5056b4d342,7
8559,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,8
8560,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,1
8561,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,2
8562,01c2a96a19de585b5c77122ce87c91fe06bffc2e,3
8563,9522387bfe9977f590e41c4528c5e04dfcb1741e,4
8564,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,5
8565,09870a45a787281f36754fc70f7cd3ab61f1b0a4,6
8566,a7097c0418dace8bddaaf881218d7f647f0f3cbd,7
8567,abd5b7116ab7332826607043cc99740a7cc7116f,8
8568,91fe1bd60855b4277a70e9cce564efbce00cf9db,9
8569,7b2c85e1fcc5152dc8684e703417fe6de95ed280,10
8570,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,11
8571,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,12
8572,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8573,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8574,abd5b7116ab7332826607043cc99740a7cc7116f,3
8575,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8576,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8577,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8578,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8579,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8580,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8581,abd5b7116ab7332826607043cc99740a7cc7116f,3
8582,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8583,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8584,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8585,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8586,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8587,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8588,abd5b7116ab7332826607043cc99740a7cc7116f,3
8589,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8590,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,5
8591,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,6
8592,fa21a47c6e1f0d9f1516d2461928d8c791597930,7
8593,abd5b7116ab7332826607043cc99740a7cc7116f,1
8594,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8595,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8596,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8597,abd5b7116ab7332826607043cc99740a7cc7116f,5
8598,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8599,c040e113046991d1149bcae6238efe5056b4d342,7
8600,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,8
8601,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,9
8602,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,10
8603,01c2a96a19de585b5c77122ce87c91fe06bffc2e,11
8604,9522387bfe9977f590e41c4528c5e04dfcb1741e,1
8605,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8606,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8607,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8608,abd5b7116ab7332826607043cc99740a7cc7116f,5
8609,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8610,7b2c85e1fcc5152dc8684e703417fe6de95ed280,7
8611,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,8
8612,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,9
8613,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8614,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8615,abd5b7116ab7332826607043cc99740a7cc7116f,3
8616,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8617,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8618,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8619,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8620,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8621,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8622,abd5b7116ab7332826607043cc99740a7cc7116f,3
8623,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8624,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8625,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8626,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8627,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8628,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8629,abd5b7116ab7332826607043cc99740a7cc7116f,3
8630,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8631,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,5
8632,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,6
8633,fa21a47c6e1f0d9f1516d2461928d8c791597930,7
8634,abd5b7116ab7332826607043cc99740a7cc7116f,1
8635,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8636,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8637,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8638,abd5b7116ab7332826607043cc99740a7cc7116f,5
8639,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8640,c040e113046991d1149bcae6238efe5056b4d342,7
8641,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,8
8642,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,9
8643,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,10
8644,01c2a96a19de585b5c77122ce87c91fe06bffc2e,11
8645,9522387bfe9977f590e41c4528c5e04dfcb1741e,1
8646,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8647,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8648,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8649,abd5b7116ab7332826607043cc99740a7cc7116f,5
8650,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8651,7b2c85e1fcc5152dc8684e703417fe6de95ed280,7
8652,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,8
8653,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,9
8654,09870a45a787281f36754fc70f7cd3ab61f1b0a4,10
8655,a7097c0418dace8bddaaf881218d7f647f0f3cbd,11
8656,abd5b7116ab7332826607043cc99740a7cc7116f,12
8657,91fe1bd60855b4277a70e9cce564efbce00cf9db,13
8658,7b2c85e1fcc5152dc8684e703417fe6de95ed280,14
8659,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,15
8660,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,16
8661,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8662,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8663,abd5b7116ab7332826607043cc99740a7cc7116f,3
8664,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8665,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8666,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8667,abd5b7116ab7332826607043cc99740a7cc7116f,7
8668,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,1
8669,09870a45a787281f36754fc70f7cd3ab61f1b0a4,2
8670,a7097c0418dace8bddaaf881218d7f647f0f3cbd,3
8671,abd5b7116ab7332826607043cc99740a7cc7116f,4
8672,91fe1bd60855b4277a70e9cce564efbce00cf9db,5
8673,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,6
8674,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,7
8675,fa21a47c6e1f0d9f1516d2461928d8c791597930,1
8676,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8677,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8678,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8679,abd5b7116ab7332826607043cc99740a7cc7116f,5
8680,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8681,c040e113046991d1149bcae6238efe5056b4d342,7
8682,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,8
8683,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,9
8684,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,10
8685,01c2a96a19de585b5c77122ce87c91fe06bffc2e,11
8686,9522387bfe9977f590e41c4528c5e04dfcb1741e,12
8687,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,1
8688,09870a45a787281f36754fc70f7cd3ab61f1b0a4,2
8689,a7097c0418dace8bddaaf881218d7f647f0f3cbd,3
8690,abd5b7116ab7332826607043cc99740a7cc7116f,4
8691,91fe1bd60855b4277a70e9cce564efbce00cf9db,5
8692,7b2c85e1fcc5152dc8684e703417fe6de95ed280,6
8693,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,7
8694,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,8
8695,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8696,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8697,abd5b7116ab7332826607043cc99740a7cc7116f,3
8698,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8699,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8700,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8701,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8702,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8703,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8704,abd5b7116ab7332826607043cc99740a7cc7116f,3
8705,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8706,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8707,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8708,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8709,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8710,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8711,abd5b7116ab7332826607043cc99740a7cc7116f,3
8712,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8713,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,5
8714,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,6
8715,fa21a47c6e1f0d9f1516d2461928d8c791597930,7
8716,abd5b7116ab7332826607043cc99740a7cc7116f,1
8717,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8718,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8719,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8720,abd5b7116ab7332826607043cc99740a7cc7116f,5
8721,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8722,c040e113046991d1149bcae6238efe5056b4d342,7
8723,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,8
8724,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,9
8725,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,1
8726,01c2a96a19de585b5c77122ce87c91fe06bffc2e,2
8727,9522387bfe9977f590e41c4528c5e04dfcb1741e,3
8728,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,4
8729,09870a45a787281f36754fc70f7cd3ab61f1b0a4,5
8730,a7097c0418dace8bddaaf881218d7f647f0f3cbd,6
8731,abd5b7116ab7332826607043cc99740a7cc7116f,7
8732,91fe1bd60855b4277a70e9cce564efbce00cf9db,8
8733,7b2c85e1fcc5152dc8684e703417fe6de95ed280,9
8734,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,10
8735,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,11
8736,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8737,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8738,abd5b7116ab7332826607043cc99740a7cc7116f,3
8739,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8740,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8741,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8742,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8743,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8744,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8745,abd5b7116ab7332826607043cc99740a7cc7116f,3
8746,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8747,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8748,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8749,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8750,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8751,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8752,abd5b7116ab7332826607043cc99740a7cc7116f,3
8753,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8754,c040e113046991d1149bcae6238efe5056b4d342,5
8755,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,6
8756,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,7
8757,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,1
8758,01c2a96a19de585b5c77122ce87c91fe06bffc2e,2
8759,9522387bfe9977f590e41c4528c5e04dfcb1741e,3
8760,abd5b7116ab7332826607043cc99740a7cc7116f,4
8761,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,5
8762,09870a45a787281f36754fc70f7cd3ab61f1b0a4,6
8763,a7097c0418dace8bddaaf881218d7f647f0f3cbd,7
8764,abd5b7116ab7332826607043cc99740a7cc7116f,8
8765,91fe1bd60855b4277a70e9cce564efbce00cf9db,9
8766,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,10
8767,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,11
8768,fa21a47c6e1f0d9f1516d2461928d8c791597930,1
8769,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8770,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8771,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8772,abd5b7116ab7332826607043cc99740a7cc7116f,5
8773,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8774,7b2c85e1fcc5152dc8684e703417fe6de95ed280,7
8775,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,8
8776,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,9
8777,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8778,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8779,abd5b7116ab7332826607043cc99740a7cc7116f,3
8780,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8781,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8782,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8783,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8784,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8785,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8786,abd5b7116ab7332826607043cc99740a7cc7116f,3
8787,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8788,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8789,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8790,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8791,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8792,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8793,abd5b7116ab7332826607043cc99740a7cc7116f,3
8794,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8795,c040e113046991d1149bcae6238efe5056b4d342,5
8796,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,6
8797,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,7
8798,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,1
8799,01c2a96a19de585b5c77122ce87c91fe06bffc2e,2
8800,9522387bfe9977f590e41c4528c5e04dfcb1741e,3
8801,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,4
8802,09870a45a787281f36754fc70f7cd3ab61f1b0a4,5
8803,a7097c0418dace8bddaaf881218d7f647f0f3cbd,6
8804,abd5b7116ab7332826607043cc99740a7cc7116f,7
8805,91fe1bd60855b4277a70e9cce564efbce00cf9db,8
8806,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,9
8807,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,10
8808,fa21a47c6e1f0d9f1516d2461928d8c791597930,11
8809,abd5b7116ab7332826607043cc99740a7cc7116f,12
8810,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,1
8811,09870a45a787281f36754fc70f7cd3ab61f1b0a4,2
8812,a7097c0418dace8bddaaf881218d7f647f0f3cbd,3
8813,abd5b7116ab7332826607043cc99740a7cc7116f,4
8814,91fe1bd60855b4277a70e9cce564efbce00cf9db,5
8815,7b2c85e1fcc5152dc8684e703417fe6de95ed280,6
8816,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,7
8817,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,8
8818,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8819,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8820,abd5b7116ab7332826607043cc99740a7cc7116f,3
8821,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8822,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8823,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8824,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8825,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8826,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8827,abd5b7116ab7332826607043cc99740a7cc7116f,3
8828,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8829,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8830,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8831,abd5b7116ab7332826607043cc99740a7cc7116f,7
8832,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,1
8833,09870a45a787281f36754fc70f7cd3ab61f1b0a4,2
8834,a7097c0418dace8bddaaf881218d7f647f0f3cbd,3
8835,abd5b7116ab7332826607043cc99740a7cc7116f,4
8836,91fe1bd60855b4277a70e9cce564efbce00cf9db,5
8837,c040e113046991d1149bcae6238efe5056b4d342,6
8838,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,7
8839,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,1
8840,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,2
8841,01c2a96a19de585b5c77122ce87c91fe06bffc2e,3
8842,9522387bfe9977f590e41c4528c5e04dfcb1741e,4
8843,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,5
8844,09870a45a787281f36754fc70f7cd3ab61f1b0a4,6
8845,a7097c0418dace8bddaaf881218d7f647f0f3cbd,7
8846,abd5b7116ab7332826607043cc99740a7cc7116f,8
8847,91fe1bd60855b4277a70e9cce564efbce00cf9db,9
8848,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,10
8849,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,11
8850,fa21a47c6e1f0d9f1516d2461928d8c791597930,1
8851,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8852,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8853,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8854,abd5b7116ab7332826607043cc99740a7cc7116f,5
8855,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8856,7b2c85e1fcc5152dc8684e703417fe6de95ed280,7
8857,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,8
8858,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,9
8859,09870a45a787281f36754fc70f7cd3ab61f1b0a4,10
8860,a7097c0418dace8bddaaf881218d7f647f0f3cbd,11
8861,abd5b7116ab7332826607043cc99740a7cc7116f,12
8862,91fe1bd60855b4277a70e9cce564efbce00cf9db,13
8863,7b2c85e1fcc5152dc8684e703417fe6de95ed280,14
8864,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,15
8865,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,16
8866,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8867,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8868,abd5b7116ab7332826607043cc99740a7cc7116f,3
8869,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8870,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8871,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8872,abd5b7116ab7332826607043cc99740a7cc7116f,7
8873,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,1
8874,09870a45a787281f36754fc70f7cd3ab61f1b0a4,2
8875,a7097c0418dace8bddaaf881218d7f647f0f3cbd,3
8876,abd5b7116ab7332826607043cc99740a7cc7116f,4
8877,91fe1bd60855b4277a70e9cce564efbce00cf9db,5
8878,fa7b33dd2e5ada49318f42e590958b05fe2e3d1d,6
8879,b7ded45f3c16b05f6f5cdace9182bba4a3d6bcc8,7
8880,fa21a47c6e1f0d9f1516d2461928d8c791597930,1
8881,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,2
8882,09870a45a787281f36754fc70f7cd3ab61f1b0a4,3
8883,a7097c0418dace8bddaaf881218d7f647f0f3cbd,4
8884,abd5b7116ab7332826607043cc99740a7cc7116f,5
8885,91fe1bd60855b4277a70e9cce564efbce00cf9db,6
8886,c040e113046991d1149bcae6238efe5056b4d342,7
8887,8c4f8c4f67fff4fecdd70ea99d5f4f8c1f988ae5,8
8888,b3ba443ec5b36327ca67105e50ff68fefa5f46f1,9
8889,c0b3273ffb8fa3f938b786df4a9f4380363cb08c,1
8890,01c2a96a19de585b5c77122ce87c91fe06bffc2e,2
8891,9522387bfe9977f590e41c4528c5e04dfcb1741e,3
8892,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,4
8893,09870a45a787281f36754fc70f7cd3ab61f1b0a4,5
8894,a7097c0418dace8bddaaf881218d7f647f0f3cbd,6
8895,abd5b7116ab7332826607043cc99740a7cc7116f,7
8896,91fe1bd60855b4277a70e9cce564efbce00cf9db,8
8897,7b2c85e1fcc5152dc8684e703417fe6de95ed280,9
8898,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,10
8899,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,11
8900,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8901,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8902,abd5b7116ab7332826607043cc99740a7cc7116f,3
8903,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8904,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8905,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8906,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8907,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8908,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8909,abd5b7116ab7332826607043cc99740a7cc7116f,3
8910,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8911,7b2c85e1fcc5152dc8684e703417fe6de95ed280,5
8912,8432d08cd52c004777fa48eb8d03d64c5ff0c2aa,6
8913,7a42b98d8c04ce24a5d2bf67193a4ddbbff82de3,7
8914,09870a45a787281f36754fc70f7cd3ab61f1b0a4,1
8915,a7097c0418dace8bddaaf881218d7f647f0f3cbd,2
8916,abd5b7116ab7332826607043cc99740a7cc7116f,3
8917,91fe1bd60855b4277a70e9cce564efbce00cf9db,4
8918,c040e113046991d1149bcae6238efe5056b4d342,5
