,text,cls
342,a2d7aff4a1e8381d7c8e582a0439ede6d13c7856,5
343,c12f4ad4120036667c85ed44c2273eb5ef9aa6d5,1
344,7b30443838ece5e7ee6b3c0060dcf43d9cbc3b08,2
345,7686a20dda1833f105121170f5cb1aa7f9c46fd7,3
346,86fc94b906e47e847e63940dd68f8aa8690bad9c,4
347,ef9f99a06c438dac739fb40bf57172f2e2d7bf88,1
348,b084bc633285e4a1f622a17f25f1eaee6a665f58,2
349,2c9bfc22c7a5701bed45949d55208fe2228e0dd3,3
350,f23f1b4ca52733e332b1af61349998e457ec12a2,4
351,7686a20dda1833f105121170f5cb1aa7f9c46fd7,5
352,86fc94b906e47e847e63940dd68f8aa8690bad9c,1
353,ef9f99a06c438dac739fb40bf57172f2e2d7bf88,2
354,b084bc633285e4a1f622a17f25f1eaee6a665f58,3
355,098f01bdfa5d1d55ec61640e6cb1b19ba49e0af4,4
356,84c8b239d504e7cfdd80f15c41a570bfdacfbe8b,5
357,f1f19dbcc6921179177669dfbd7e909a700fc435,6
358,84999ea17bfaf3533def73900f02ba85471b4c47,1
359,9da7939eb44967af092c2bd3eec2c3188691d2d8,2
360,35f56238ece0abe440b004ec7136027242e774fd,3
361,d9190728b3c213e38e307956bd231808020703f3,1
362,36c071f7122a7e4509b035cd35f247e481b6c372,2
363,b0128976be12239515a2cd72aaa3149a0af0200f,3
364,02409a0ab216846173b48ec37f761e65a92ebdb8,4
365,a2d7aff4a1e8381d7c8e582a0439ede6d13c7856,5
366,c12f4ad4120036667c85ed44c2273eb5ef9aa6d5,6
367,7b30443838ece5e7ee6b3c0060dcf43d9cbc3b08,7
368,5218d8668c0e42db7d47ad12f048f100edb0141d,8
369,2c9bfc22c7a5701bed45949d55208fe2228e0dd3,1
370,6e9d50b72cf5639a164d0120e06f889b5056bef6,2
371,84c8b239d504e7cfdd80f15c41a570bfdacfbe8b,3
372,d9190728b3c213e38e307956bd231808020703f3,1
373,35f56238ece0abe440b004ec7136027242e774fd,2
374,7686a20dda1833f105121170f5cb1aa7f9c46fd7,3
375,7b30443838ece5e7ee6b3c0060dcf43d9cbc3b08,4
376,86fc94b906e47e847e63940dd68f8aa8690bad9c,5
377,ef9f99a06c438dac739fb40bf57172f2e2d7bf88,1
378,b084bc633285e4a1f622a17f25f1eaee6a665f58,2
379,098f01bdfa5d1d55ec61640e6cb1b19ba49e0af4,1
380,6e9d50b72cf5639a164d0120e06f889b5056bef6,2
381,5218d8668c0e42db7d47ad12f048f100edb0141d,3
382,f23f1b4ca52733e332b1af61349998e457ec12a2,4
383,84c8b239d504e7cfdd80f15c41a570bfdacfbe8b,5
384,f1f19dbcc6921179177669dfbd7e909a700fc435,1
385,84999ea17bfaf3533def73900f02ba85471b4c47,2
386,9da7939eb44967af092c2bd3eec2c3188691d2d8,3
387,35f56238ece0abe440b004ec7136027242e774fd,4
388,098f01bdfa5d1d55ec61640e6cb1b19ba49e0af4,5
389,d9190728b3c213e38e307956bd231808020703f3,1
390,36c071f7122a7e4509b035cd35f247e481b6c372,2
391,b0128976be12239515a2cd72aaa3149a0af0200f,1
392,02409a0ab216846173b48ec37f761e65a92ebdb8,2
393,a2d7aff4a1e8381d7c8e582a0439ede6d13c7856,3
394,c12f4ad4120036667c85ed44c2273eb5ef9aa6d5,4
395,7b30443838ece5e7ee6b3c0060dcf43d9cbc3b08,5
396,7686a20dda1833f105121170f5cb1aa7f9c46fd7,6
397,86fc94b906e47e847e63940dd68f8aa8690bad9c,7
398,ef9f99a06c438dac739fb40bf57172f2e2d7bf88,8
399,b084bc633285e4a1f622a17f25f1eaee6a665f58,9
400,2c9bfc22c7a5701bed45949d55208fe2228e0dd3,10
401,6e9d50b72cf5639a164d0120e06f889b5056bef6,11
402,84c8b239d504e7cfdd80f15c41a570bfdacfbe8b,12
